time/total_timesteps,rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/time_elapsed,rollout/exploration_rate,train/n_updates,train/loss
1870,186.0,10,-11.008500393362002,1,0.9565225000000002,,
3703,184.15,20,-10.958599230380639,4,0.9139052500000002,,
5523,183.1,30,-10.651931491566039,6,0.8715902500000003,,
6899,171.475,40,-10.218190861573206,8,0.8395982500000003,,
8924,177.48,50,-10.95759736455499,11,0.7925170000000001,,
10923,181.05,60,-11.476491172390036,17,0.7460402500000002,456,0.03711990975352819
12331,175.15714285714284,70,-10.949752885824338,25,0.71330425,1160,0.03684879142929276
12916,160.45,80,-9.910864502019521,28,0.6997030000000002,1456,0.036824879332925775
13753,151.8111111111111,90,-9.218828251598532,32,0.6802427500000001,1872,0.03719868308689911
14603,145.03,100,-8.64204815143564,36,0.6604802499999998,2296,0.0734960619956837
15211,132.41,110,-7.820017371443559,39,0.6463442500000001,2600,0.03705753087706398
15741,119.38,120,-6.967084264074301,42,0.6340217499999999,2864,0.03736141804984072
16415,107.92,130,-6.277974250131482,46,0.61835125,3200,0.04615532602474559
16983,99.84,140,-5.63143858476691,49,0.6051452500000003,3488,0.04595375097414944
17497,84.73,150,-4.457161705273058,51,0.5931947499999999,3744,0.0899724283372052
18048,70.25,160,-3.2698086871432306,54,0.5803840000000001,4016,0.09919094195356593
18586,61.55,170,-2.6895716713907745,57,0.5678755000000002,4288,0.09019807017466519
19547,65.31,180,-2.8528942179435113,63,0.5455322499999999,4768,0.07205740493373014
20170,63.17,190,-2.7391236050624186,66,0.5310475000000001,5080,0.10593941732076928
20667,59.64,200,-2.6002339014503315,68,0.5194922500000003,5328,0.0638777666608803
21156,58.45,210,-2.537853379967985,71,0.5081230000000001,5576,0.10521434259135276
21693,58.52,220,-2.5288586264074744,74,0.4956377499999999,5840,0.03736899312934838
22328,58.13,230,-2.524420753141488,77,0.48087400000000025,6160,0.09542077785590664
22934,58.51,240,-2.540774489431111,80,0.4667844999999998,6464,0.11798115039709955
23594,59.97,250,-2.624380264531601,84,0.4514395,6792,0.08531261055031791
24165,60.17,260,-2.6468180389781497,87,0.4381637500000002,7080,0.07598256139317527
24797,61.11,270,-2.726725718326361,90,0.42346975,7392,0.03780648438259959
25351,57.04,280,-2.5334516366023814,93,0.41058925000000024,7672,0.07610128726810217
25882,56.12,290,-2.515613678349425,96,0.3982435,7936,0.029240157280582935
26865,60.98,300,-2.7407984193307504,102,0.37538874999999994,8432,0.0767167896265164
27640,63.84,310,-2.8568383871074228,106,0.3573700000000002,8816,0.08983322291169316
28376,65.83,320,-2.9501718157843153,110,0.34025800000000006,9184,0.13211467675864697
28811,63.83,330,-2.8190326072457426,112,0.3301442499999998,9400,0.09555609774542972
29364,63.3,340,-2.78409521663334,116,0.3172870000000002,9680,0.08689183834940195
