rollout/ep_rew_mean,time/total_timesteps,time/episodes,rollout/exploration_rate,time/time_elapsed,rollout/ep_len_mean,train/loss,train/n_updates
5.428974654789815,943,10,0.9780752499999998,0,93.3,,
6.750493400999593,2289,20,0.9467807499999998,2,113.45,,
5.967556737475457,3092,30,0.9281109999999999,3,102.06666666666666,,
5.845474368161637,4005,40,0.9068837500000002,4,99.125,,
6.132015418841297,5252,50,0.8778910000000002,6,104.04,,
5.745950517909311,5921,60,0.8623367500000001,6,97.68333333333334,,
5.34950041769408,6443,70,0.8502002500000001,7,91.04285714285714,,
5.658960837284266,7758,80,0.8196265,9,95.975,,
5.258430260757606,8170,90,0.8100474999999998,10,89.77777777777777,,
4.981721571692907,8584,100,0.8004220000000002,10,84.84,,
4.986669301149642,9496,110,0.7792180000000002,11,84.53,,
4.575548618517711,10159,120,0.7638032499999998,13,77.7,0.13083117187488824,72
5.098978421857918,11895,130,0.7234412500000003,22,87.03,0.05722103387233801,944
4.883812241230967,12674,140,0.7053294999999999,26,85.69,0.11490260157734156,1336
4.631559792019767,13728,150,0.6808239999999999,31,83.76,0.12449897186161252,1856
4.513413512831423,14309,160,0.6673157500000002,34,82.88,0.06749946083436953,2152
4.42316677626539,14763,170,0.6567602500000003,37,82.2,0.09713457695033867,2376
3.978819965935382,15501,180,0.6396017499999999,40,76.43,0.1062423633702565,2744
4.434693096691307,16947,190,0.6059822500000001,48,86.77,0.09954621503129601,3472
4.759699736977068,18256,200,0.575548,55,95.72,0.06103782492573373,4120
4.676986332239281,19307,210,0.5511122499999999,60,97.11,0.13188753894064575,4648
5.132764236409441,21211,220,0.50684425,70,109.52,0.0952972671657335,5600
4.748661789882338,22558,230,0.4755265000000003,78,105.63,0.05530435004038736,6272
5.406210513570097,24852,240,0.422191,90,120.78,0.0895735124940984,7424
5.693091606738847,26614,250,0.38122449999999997,100,127.86,0.13521749834762886,8304
6.1504000461191035,28305,260,0.3419087500000001,109,138.96,0.08319509495049715,9152
6.9349980251585155,30669,270,0.2869457499999999,122,158.06,0.03892442971118726,10328
7.484513462803692,32786,280,0.23772550000000003,135,171.85,0.06392875587334856,11392
7.788034426242454,35155,290,0.18264625,148,181.08,0.0772001484874636,12576
8.028348536537045,37168,300,0.13584400000000008,159,188.12,0.1176458501140587,13576
8.34607102331461,39151,310,0.08973925000000005,169,197.44,0.10277707182103768,14568
8.257446266566516,41089,320,0.07,180,197.78,0.05342738819308579,15544
8.590555755694208,43572,330,0.07,193,209.14,0.1313718612655066,16784
8.38743481558841,45644,340,0.07,205,206.92,0.0292159867240116,17816
8.567195089346562,48074,350,0.07,218,213.6,0.04297162118018605,19032
8.799309860346185,50573,360,0.07,231,221.68,0.09400616105995141,20280
8.802553257003046,53221,370,0.07,245,224.52,0.0424924329854548,21608
8.889029977301243,55761,380,0.07,259,228.75,0.04389424860710278,22880
8.958137702916394,58494,390,0.07,274,232.39,0.09869158160290681,24240
9.090933132663963,60970,400,0.07,287,237.02,0.12262537775677629,25480
9.451396050933411,63970,410,0.07,303,247.19,0.01760665894835256,26984
9.746867966894344,66759,420,0.07,318,255.7,0.04460285644745454,28376
9.74644031571387,69210,430,0.07,331,255.38,0.057623045053333044,29600
9.840615901400879,71634,440,0.07,344,258.9,0.07152878027409315,30816
9.788915817450441,74004,450,0.07,356,258.3,0.016988740680972114,32000
9.865924719594608,76816,460,0.07,371,261.43,0.10030843334970996,33400
9.864815738719333,79556,470,0.07,386,262.35,0.033884137257700786,34776
9.982983461714,82164,480,0.07,400,263.03,0.04359753549215384,36080
9.978370671842114,84929,490,0.07,415,263.35,0.0037105141091160476,37464
9.770433580210094,86910,500,0.07,426,258.4,0.08554376565734856,38448
9.384043975589769,88918,510,0.07,437,248.48,0.058140005508903414,39456
9.287999123658965,91526,520,0.07,451,246.67,0.08726517407922074,40760
9.476005542112652,94497,530,0.07,467,251.87,0.04579897053190507,42248
9.479364220134752,96880,540,0.07,480,251.46,0.07204508373979479,43432
9.51161091836231,99389,550,0.07,493,252.85,0.05891686462564394,44688
9.426351682537438,101833,560,0.07,506,249.17,0.01656191365327686,45912
9.277381560054346,104083,570,0.07,518,244.27,0.0028149805148132145,47040
8.82759815121615,105959,580,0.07,528,236.95,0.04287371100508608,47976
8.161317804703561,107001,590,0.07,534,219.72,0.05705645171110518,48496
8.135004577693245,109058,600,0.07,545,220.48,0.02876930018828716,49528
7.89728196824067,110559,610,0.07,553,215.41,0.0294852412189357,50272
7.495852301260892,112215,620,0.07,562,205.89,0.0149649071317981,51104
7.198446192214176,114558,630,0.07,575,199.61,0.014766605469048955,52272
7.136288899728401,116911,640,0.07,587,199.31,0.0008024037051654886,53448
6.839405011612878,118715,650,0.07,597,192.26,0.02775098155689193,54352
6.666097082497277,120887,660,0.07,609,189.54,0.041144558374071494,55440
6.569834943856473,123010,670,0.07,621,188.27,0.041649668048194144,56504
6.889393269106011,125780,680,0.07,636,197.21,0.0143076424683386,57888
7.392451092914619,128278,690,0.07,649,211.77,0.0004736592818517238,59136
7.630663951600698,131025,700,0.07,664,218.67,0.0005822422099299729,60512
8.019184036538707,133562,710,0.07,678,229.03,0.028079664301913,61776
8.34433941105323,136032,720,0.07,691,237.17,0.027782437651694636,63008
8.49841795782607,138665,730,0.07,705,240.07,0.0006110417816671543,64328
8.861213724864552,141455,740,0.07,720,244.44,0.01408256503782468,65720
9.194173321930329,144158,750,0.07,735,253.43,0.028029436802171404,67072
