rollout/exploration_rate,rollout/ep_len_mean,time/total_timesteps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss
0.97816825,92.9,939,10,5.293307351613146,0,,
0.95933575,86.45,1749,20,5.1814283887159,1,,
0.9337607500000003,93.96666666666667,2849,30,5.692407071279007,3,,
0.9103014999999999,95.45,3858,40,5.755549117954227,4,,
0.8935847499999998,90.54,4577,50,5.48127920266634,5,,
0.86210425,97.85,5931,60,5.984059728364945,7,,
0.8383427499999998,98.32857142857142,6953,70,6.060079809057087,8,,
0.8228117499999997,94.2625,7621,80,5.749090639935859,9,,
0.8075132500000002,90.9888888888889,8279,90,5.507113553330203,10,,
0.7870997500000002,90.57,9157,100,5.435973752057424,12,,
0.7781950000000002,85.01,9540,110,5.106267752717756,12,,
0.75357325,87.5,10599,120,5.189681256447609,16,296,0.12331994057240081
0.7362752500000003,83.94,11343,130,4.921338412628082,20,664,0.15164829268906033
0.7118395000000002,84.36,12394,140,4.93306969470837,25,1192,0.10511936340481043
0.6963782500000001,83.82,13059,150,4.841208840247029,29,1528,0.07616904134192737
0.6811030000000002,76.85,13716,160,4.31977563676145,32,1856,0.12434020343062002
0.6479950000000001,80.87,15140,170,4.434463087986973,39,2568,0.09930648317094892
0.6277675000000003,82.89,16010,180,4.522129216241283,44,3000,0.0613399586873129
0.60612175,85.62,16941,190,4.594851468887301,49,3464,0.10250623500905931
0.58161625,87.38,17995,200,4.632981989944429,55,3992,0.0839951359666884
0.5660155,90.26,18666,210,4.782935789407242,58,4328,0.07652478071395308
0.5530652500000003,85.24,19223,220,4.459884617900766,62,4608,0.026574550720397383
0.5306987499999998,87.42,20185,230,4.585104109598652,67,5088,0.06750985677354038
0.51558625,83.41,20835,240,4.330811148491898,70,5416,0.08986675774212927
0.49359175,86.22,21781,250,4.493915295053113,76,5888,0.11364348861388862
0.4693884999999999,90.06,22822,260,4.742895780953137,81,6408,0.15911113581387326
0.4387915000000002,88.98,24138,270,4.673467379336008,89,7064,0.11649249296169728
0.411961,91.82,25292,280,4.854017176336684,95,7640,0.12319396948441863
0.3809687500000003,95.84,26625,290,5.100027659844903,103,8312,0.07771685521584004
0.352627,97.49,27844,300,5.193121052639046,110,8920,0.10373501235153526
0.3261917499999999,102.15,28981,310,5.399148206590378,116,9488,0.2031542332842946
0.2960597500000002,109.54,30277,320,5.753036458808072,124,10136,0.14390634244773537
0.2661370000000003,112.79,31564,330,5.818203598126384,131,10776,0.07221884292084724
0.24728125000000012,114.4,32375,340,5.858439536768076,136,11184,0.08576293324586004
0.20959300000000003,121.15,33996,350,6.101526766925178,146,11992,0.10045201145112514
0.18608724999999993,120.85,35007,360,6.005686667471869,152,12496,0.14212170743849128
0.137239,128.7,37108,370,6.286148840460198,164,13552,0.0898971032584086
0.09311049999999998,136.14,39006,380,6.627014577897517,176,14496,0.20094675803557038
0.07,142.67,40992,390,6.947801690401495,187,15488,0.14922949485480785
0.07,156.86,43630,400,7.645251687239832,203,16808,0.15231235208921134
0.07,164.8,45561,410,8.04659377081861,213,17776,0.12367954279761761
0.07,165.47,46924,420,8.125556210529357,222,18456,0.1381175709539093
0.07,164.17,48081,430,8.040572573437254,229,19040,0.12426426250021905
0.07,165.92,49067,440,8.049182527899521,235,19528,0.1377281525055878
0.07,155.83,49679,450,7.551782301715564,239,19832,0.10771792905870825
0.07,149.85,50092,460,7.250134994203081,241,20040,0.11014945094939321
0.07,131.23,50331,470,6.372428334235277,243,20160,0.10955369391012937
0.07,115.01,50607,480,5.538830006671645,245,20296,0.11138299980666488
0.07,98.43,50935,490,4.698759548048518,247,20464,0.20168193901190534
0.07,74.83,51213,500,3.5108255329036386,248,20600,0.20089981285855174
0.07,58.87,51548,510,2.688710278485522,250,20768,0.08084743487415835
0.07,48.05,51829,520,2.109806081961186,252,20912,0.1598143968731165
0.07,41.19,52300,530,1.8055542161735028,255,21144,0.15745290712220594
0.07,37.07,52874,540,1.5904297407827963,259,21432,0.185542295279447
0.07,34.5,53229,550,1.459860134804458,261,21608,0.1108310999115929
0.07,36.0,53792,560,1.477904232951517,264,21888,0.15531575493514538
0.07,38.23,54254,570,1.552242235123784,267,22120,0.16964979929616675
0.07,38.1,54517,580,1.5263791954424417,269,22256,0.23326754197478294
0.07,38.96,54931,590,1.5406498786571006,271,22464,0.17170641123084351
0.07,39.21,55234,600,1.54432175551601,273,22616,0.13928531121928245
0.07,39.25,55573,610,1.564102884246636,275,22784,0.1697205263772048
0.07,39.71,55900,620,1.582127474080074,277,22944,0.15486419823719189
0.07,39.15,56315,630,1.5695638658115323,280,23152,0.23168443172471598
0.07,38.73,56847,640,1.5962420204288768,283,23416,0.2009103384334594
0.07,38.65,57194,650,1.621483272757487,285,23592,0.1406241077638697
0.07,36.78,57570,660,1.5892492965660034,288,23784,0.2487067546171602
0.07,37.0,58054,670,1.6373623684057934,291,24024,0.20117824300541542
0.07,39.1,58527,680,1.7423704228016956,294,24256,0.09581598042859696
0.07,38.46,58877,690,1.7161425947531759,296,24432,0.1840867704595439
0.07,39.31,59265,700,1.748220523416177,298,24632,0.19987018324900419
0.07,41.59,59832,710,1.8381866025132325,302,24912,0.20107641880167648
0.07,43.19,60319,720,1.9132131101430416,305,25152,0.11033460040926002
0.07,42.38,60653,730,1.8653181618747379,307,25320,0.14046181860612705
0.07,45.06,61453,740,1.9919598319229825,311,25720,0.1857809477369301
0.07,47.48,62042,750,2.0883458226963727,315,26016,0.1559902136796154
0.07,53.92,63062,760,2.360599325242157,321,26528,0.2601556023582816
0.07,57.58,63912,770,2.502798405162204,327,26952,0.08028159427340142
0.07,67.4,65367,780,2.949059160960465,336,27680,0.18564978643553331
0.07,74.08,66385,790,3.240495661469343,342,28192,0.20004026574315503
0.07,75.59,66924,800,3.331410973326827,345,28456,0.23088926705531776
0.07,81.0,68032,810,3.5813813758861586,352,29008,0.11025734449503943
0.07,90.81,69500,820,4.032730330176203,361,29744,0.1396933188661933
0.07,94.32,70185,830,4.193606263226072,365,30088,0.2933611264452338
0.07,95.54,71107,840,4.275927744772763,370,30552,0.1121029449859634
0.07,97.03,71845,850,4.341244239805474,375,30920,0.3084229975938797
0.07,92.88,72450,860,4.1671067052492266,379,31224,0.21861168154282495
0.07,89.89,73001,870,4.044900631828101,382,31496,0.2782168334815651
0.07,78.74,73341,880,3.550052525574447,384,31664,0.2035312476218678
0.07,72.85,73770,890,3.29756757803539,387,31880,0.15883608878357336
0.07,73.07,74331,900,3.2988532191295015,390,32160,0.18981058563804254
0.07,67.34,74866,910,3.032117988113676,394,32432,0.11315465075313114
0.07,60.09,75609,920,2.6792716816670907,398,32800,0.15812857291894034
0.07,57.5,76035,930,2.570198277808869,401,33016,0.143148748727981
0.07,52.24,76431,940,2.324114272195288,403,33208,0.18992328026797622
0.07,51.54,77099,950,2.299632751171786,407,33544,0.26587899564765394
0.07,49.88,77538,960,2.2184780372614488,410,33768,0.11375021585263312
0.07,56.39,78740,970,2.512732680761429,417,34368,0.15853734864504077
0.07,61.15,79556,980,2.7112003808414533,422,34776,0.2225784114561975
0.07,68.59,80729,990,3.0343642930801025,430,35360,0.19100610038731247
