rollout/exploration_rate,time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates
0.9836784999999999,10,0,-4.837014803429245,702,69.2,,
0.9687752499999999,20,1,-4.263933321264533,1343,66.15,,
0.9490592499999998,30,2,-4.684746134205152,2191,72.03333333333333,,
0.9282504999999998,40,3,-4.7902970003027505,3086,76.15,,
0.9039542500000001,50,4,-5.10830856512749,4131,81.62,,
0.8841452499999999,60,5,-5.1252254408617866,4983,82.05,,
0.8676609999999998,70,6,-5.026439325896221,5692,80.31428571428572,,
0.8509674999999999,80,7,-4.955596082559209,6410,79.125,,
0.8327394999999997,90,8,-4.892707773864775,7194,78.93333333333334,,
0.81188425,100,10,-5.005493273809786,8091,79.91,,
0.79337725,110,11,-4.9880550199416485,8887,80.85,,
0.7766140000000001,120,12,-5.103551067601604,9608,81.65,,
0.75933925,130,14,-4.989482826215227,10351,80.6,0.08318536967999535,168
0.74106475,140,19,-4.981357623211921,11137,79.51,0.11031175684183836,568
0.7194655000000001,150,23,-4.897908605494356,12066,78.35,0.06542804297350813,1032
0.69196075,160,30,-5.074723711961501,13249,81.66,0.09381630079587922,1624
0.6748254999999999,170,34,-5.037951007682648,13986,81.94,0.1665037230704911,1992
0.6552257499999999,180,38,-5.044453698800037,14829,83.19,0.059543644718360156,2408
0.6270235,190,45,-5.292379848075898,16042,87.48,0.11234991828678176,3016
0.6033085,200,51,-5.211269552848669,17062,88.71,0.14091858640313148,3528
0.5841272499999999,210,55,-5.221121757087981,17887,89.0,0.13215811364352703,3936
0.5560877499999999,220,62,-5.380199600402396,19093,93.85,0.07998585188761353,4544
0.53511625,230,67,-5.453285617100324,19995,95.44,0.13994942279532552,4992
0.5052167500000002,240,74,-5.640516934356475,21281,100.44,0.12778030848130584,5640
0.4819667500000002,250,80,-5.630509591659237,22281,101.15,0.10690608061850071,6136
0.44806825000000006,260,88,-5.742210235550424,23739,103.9,0.13402158312965184,6864
0.42349300000000023,270,94,-5.9052445022351465,24796,107.1,0.06586686382070184,7392
0.38854824999999993,280,103,-6.265515800433744,26299,113.7,0.06918810820207,8144
0.3553240000000002,290,111,-6.300886971366425,27728,115.86,0.08796488563530147,8856
0.3244712499999999,300,119,-6.446718354847019,29055,118.93,0.11694927723146975,9520
0.28297000000000005,310,130,-6.8487431929293985,30840,128.53,0.15731440507806838,10416
0.23712100000000014,320,142,-7.161732549523922,32812,136.19,0.08030584652442485,11400
0.20694250000000025,330,150,-7.285052926897083,34110,140.15,0.09693861682899296,12048
0.17448550000000018,340,159,-7.268857108354664,35506,141.25,0.0680667762644589,12752
0.14091250000000022,350,167,-7.418683350160498,36950,145.69,0.10352036473341286,13472
0.10692100000000004,360,175,-7.313455635031181,38412,145.73,0.06759721093112603,14200
0.07339449999999981,370,184,-7.41981650921668,39854,149.58,0.1002512953709811,14920
0.07,380,197,-7.694274141990165,42218,158.19,0.06663583038607612,16104
0.07,390,204,-7.460489414739381,43368,155.4,0.08436462562531233,16680
0.07,400,208,-7.016338232235429,44022,148.67,0.11935860599623993,17008
0.07,410,211,-6.333494308351284,44492,135.52,0.06477505067596212,17240
0.07,420,213,-5.524607429633116,44873,119.61,0.09098006162093952,17432
0.07,430,218,-5.220527095732686,45716,115.06,0.06506614584941417,17856
0.07,440,224,-4.917698714664245,46722,111.16,0.11802188988076523,18360
0.07,450,227,-4.463470917339882,47338,102.88,0.11814403696916997,18664
0.07,460,232,-4.100461262185104,48217,97.05,0.07403969840379432,19104
0.07,470,236,-3.7262119653847408,48884,89.3,0.07379498676164076,19440
0.07,480,241,-3.037591083858847,49690,73.72,0.056374884967226535,19840
0.07,490,246,-2.9572772858134084,50582,71.14,0.1066573474672623,20288
0.07,500,249,-2.990274026220643,51184,70.62,0.08308570901863277,20584
0.07,510,254,-3.1985565911172853,52052,74.6,0.11680116612114944,21024
0.07,520,259,-3.432300692124942,52914,79.41,0.0818647081614472,21456
0.07,530,262,-3.3593244403153437,53527,77.11,0.11671086988644674,21760
0.07,540,266,-3.23816169477571,54118,72.96,0.07406628364697099,22056
0.07,550,271,-3.3870215359660216,54955,75.17,0.10908891807775944,22472
0.07,560,273,-3.2671924673145747,55406,70.89,0.1261578880948946,22696
0.07,570,276,-3.2302673484756754,55975,69.91,0.08156184075050987,22984
0.07,580,279,-3.0192091512154517,56387,65.97,0.09935680089984089,23192
0.07,590,283,-2.868604857073718,56948,62.66,0.10848665481898934,23472
0.07,600,287,-3.022697356920337,57755,64.71,0.0751540437922813,23872
0.07,610,294,-3.334599993967328,59116,69.64,0.09140726021723822,24552
0.07,620,303,-3.7777060276302206,60695,76.81,0.08398746344028041,25344
0.07,630,307,-3.8722503143214912,61391,77.64,0.07448672025930136,25688
0.07,640,313,-4.167094805110585,62449,82.31,0.056763411295833066,26224
0.07,650,317,-4.078812809419502,63052,79.97,0.11815311227110215,26520
0.07,660,320,-4.163970254117582,63673,81.67,0.09362047130707651,26832
0.07,670,325,-4.243057830733426,64387,83.12,0.11866990092676133,27192
0.07,680,329,-4.408911621523015,65151,86.64,0.07673334254650399,27568
0.07,690,334,-4.562422353058246,66072,90.24,0.0924418730137404,28032
0.07,700,339,-4.528561376710909,66897,90.42,0.09175696008605883,28448
0.07,710,343,-4.127863284717995,67613,83.97,0.08412877022055909,28800
0.07,720,347,-3.6136446016411923,68330,75.35,0.10130129777826369,29160
0.07,730,353,-3.687436986098847,69381,78.9,0.05692978511797264,29688
0.07,740,360,-3.6200629572219185,70470,79.21,0.11165332261589356,30232
0.07,750,365,-3.7663719354639817,71467,83.15,0.07430160947842523,30728
0.07,760,373,-4.0993314077525245,72871,90.98,0.10315932761295699,31432
0.07,770,378,-4.158317151588785,73757,92.7,0.09459433503798209,31872
