rollout/exploration_rate,time/time_elapsed,rollout/ep_len_mean,time/episodes,time/total_timesteps,rollout/ep_rew_mean,train/n_updates,train/loss
0.9834459999999999,0,70.2,10,712,-3.3648502801542852,,
0.9530582500000002,2,99.95,20,2019,-5.082851485761836,,
0.93222625,3,96.16666666666667,30,2915,-4.9452850528872565,,
0.8980952499999999,5,108.575,40,4383,-6.021544318771391,,
0.87540325,7,106.18,50,5359,-5.7070729194457055,,
0.848782,9,107.4,60,6504,-5.794940708117664,,
0.8217655000000001,11,108.51428571428572,70,7666,-5.976296689748994,,
0.7956790000000001,13,108.85,80,8788,-6.0340876539842645,,
0.7731032499999999,14,107.43333333333334,90,9759,-6.061107475997002,,
0.7549682499999998,18,104.39,100,10539,-5.890732767451304,264,0.06501841192948632
0.7408554999999998,23,103.34,110,11146,-5.8204387241622335,568,0.0833680289433687
0.7193492499999998,29,99.52,120,12071,-5.654103783947996,1032,0.11151984413299942
0.7023535,35,97.87,130,12802,-5.525148685830835,1400,0.04663054802585975
0.682498,41,91.73,140,13656,-5.054287699686418,1824,0.0652106651396025
0.6721285000000002,44,86.43,150,14102,-4.7894558764131085,2048,0.09328755994647508
0.64797175,51,85.37,160,15141,-4.576337310824912,2568,0.07463949656812474
0.6383927500000002,54,77.87,170,15553,-4.053628543255273,2776,0.056386339289019816
0.6249542499999998,59,72.43,180,16131,-3.625554236835709,3064,0.09398248419165611
0.5989375000000003,67,73.91,190,17250,-3.522637245513731,3624,0.0748764050367754
0.5811745000000001,72,73.75,200,18014,-3.416265732416722,4000,0.08482405860559084
0.5693635000000001,76,72.76,210,18522,-3.378423618925416,4256,0.10277753698755987
0.5598310000000002,79,67.61,220,18932,-3.020316735006684,4464,0.13016162978601642
0.553414,81,63.06,230,19208,-2.7939131692187056,4600,0.11264011927414685
0.542626,85,59.16,240,19672,-2.514596859270645,4832,0.05736472438729834
0.5318844999999999,88,59.32,250,20134,-2.503810832390985,5064,0.13994700409239158
0.519841,92,54.11,260,20652,-2.2956358531159875,5320,0.11245359419262968
0.506449,96,55.75,270,21228,-2.3096223935177944,5608,0.06663060217397287
0.4927315,100,55.87,280,21818,-2.334869183950103,5904,0.12163935974240303
0.4833152500000003,103,48.73,290,22223,-1.9479494278678535,6104,0.11248579315724783
0.47150424999999985,107,46.17,300,22731,-1.8206364722925015,6360,0.13940356072271243
0.4611114999999999,111,45.56,310,23178,-1.7735703624297399,6584,0.11229655530769378
0.4514395,114,45.62,320,23594,-1.7735794488597745,6792,0.11084864748409018
0.44109324999999977,117,47.31,330,24039,-1.8075142393183308,7016,0.14745455171214417
0.43002625000000017,121,47.43,340,24515,-1.8099351635287337,7256,0.15699967538239434
0.4217027499999998,124,46.39,350,24873,-1.7612672621787007,7432,0.12145889742532745
0.4135187499999998,126,44.73,360,25225,-1.680744248346248,7608,0.09342096411273815
0.4025215000000001,130,43.7,370,25698,-1.6537472237751771,7848,0.08484796737320721
0.39343074999999994,133,41.71,380,26089,-1.547015109501492,8040,0.1300343405455351
0.38427025000000026,136,41.6,390,26483,-1.5674978513685391,8240,0.19215064536547288
0.37376125000000004,140,41.04,400,26935,-1.5423840983013992,8464,0.1564892688766122
0.36732100000000034,142,39.34,410,27212,-1.4529839153524324,8600,0.11023316500359215
0.3615550000000002,144,37.66,420,27460,-1.3883851217220882,8728,0.13861656183144078
0.3543010000000002,146,36.33,430,27772,-1.3507254433804001,8880,0.10294122050981969
0.34697725000000024,149,34.72,440,28087,-1.296989363520795,9040,0.12024192314129323
0.33997900000000025,151,34.15,450,28388,-1.2956863725708592,9192,0.16328755393624306
0.3325855000000004,154,33.81,460,28706,-1.2930785429711902,9352,0.13897771714255214
0.3253547499999999,156,32.19,470,29017,-1.2227057480941206,9504,0.148396797478199
0.3179612500000001,159,31.46,480,29335,-1.204238410736015,9664,0.15528180653927848
0.31040500000000015,161,30.77,490,29660,-1.154093451375857,9824,0.10263360556564294
0.30596424999999994,163,28.16,500,29851,-1.0455125514323682,9920,0.09180402394849807
0.29919850000000014,165,28.3,510,30142,-1.061711032780578,10064,0.1623728098347783
0.2927350000000001,167,28.6,520,30420,-1.0570903484351397,10208,0.12765355154988356
0.28334199999999987,170,29.52,530,30824,-1.0985011691361743,10408,0.18941433861618862
0.2745302500000001,173,30.16,540,31203,-1.1107821036381578,10600,0.19706087408121675
0.2653232500000001,176,31.11,550,31599,-1.1265994598314346,10792,0.22232334618456662
0.25892950000000015,178,30.68,560,31874,-1.105827152170563,10936,0.15278603683691472
0.25216375000000013,181,30.48,570,32165,-1.1160630912167482,11080,0.17870123870670795
0.24449124999999983,183,30.6,580,32495,-1.1288225133888015,11240,0.1366286986740306
0.23805100000000012,186,30.12,590,32772,-1.1200695793505215,11384,0.19020482830819674
0.23319175000000025,187,30.3,600,32981,-1.1408911525651315,11488,0.16251580585958436
0.22621674999999997,190,30.39,610,33281,-1.1520716137114717,11640,0.14184861769899726
0.21793974999999988,192,31.17,620,33637,-1.1915424904453968,11816,0.22962262388318777
0.21119725000000023,195,30.03,630,33927,-1.1610454241701946,11960,0.1610499368980527
0.20403625000000025,197,29.32,640,34235,-1.1292891487389465,12112,0.1171859223395586
0.1985492499999999,199,27.72,650,34471,-1.0750617051772013,12232,0.15999155875761062
0.19189975000000026,202,27.83,660,34757,-1.0845768423601765,12376,0.23224291298538446
0.18701725000000025,203,27.02,670,34967,-1.0417711015488529,12480,0.20234532159520313
0.18192549999999996,205,25.91,680,35186,-0.9823608001835573,12592,0.21927035693079233
0.1783682499999999,206,24.67,690,35339,-0.9503833234266499,12664,0.13435652572661638
0.16441825000000032,211,28.58,700,35939,-1.0876535138185317,12968,0.23509643599390984
0.15751300000000013,214,28.55,710,36236,-1.0775335303798226,13112,0.12417402025312185
0.14998000000000022,216,28.23,720,36560,-1.0808467879735173,13272,0.176527789037209
0.14409775000000002,219,27.86,730,36813,-1.0640598003891997,13400,0.23431848362088203
0.13607650000000016,221,28.23,740,37158,-1.0917523154737394,13576,0.19217519427184016
0.13028724999999974,223,28.36,750,37407,-1.0939583416983614,13696,0.18124384933616966
0.12349825000000025,226,28.42,760,37699,-1.089378179493155,13848,0.1510234707966447
0.11808100000000044,228,28.65,770,37932,-1.1050189835648832,13960,0.2152618644759059
0.11233824999999986,230,28.93,780,38179,-1.140808817810112,14088,0.22270881570875645
0.10864150000000006,231,28.99,790,38338,-1.1396753830339064,14168,0.17186382185900584
0.09999250000000015,234,26.71,800,38710,-1.0433209696492285,14352,0.14884955319575965
0.09380800000000034,236,26.4,810,38976,-1.0360093580021457,14480,0.1806426402181387
0.08618199999999987,239,26.44,820,39304,-1.0326814518545517,14648,0.1700305426493287
0.07797474999999987,242,27.44,830,39657,-1.0566285264470638,14824,0.1538001499720849
0.07237150000000037,244,26.4,840,39898,-1.0052879833790258,14944,0.18694356869673356
0.07,246,26.36,850,40143,-1.0105690738352306,15064,0.1463401410728693
0.07,248,25.75,860,40374,-0.9907021084496057,15184,0.24217605963349342
0.07,251,26.85,870,40717,-1.028110247595286,15352,0.16119151713792235
0.07,252,26.31,880,40910,-0.995812949690667,15448,0.177590164472349
0.07,254,26.59,890,41097,-0.998117558895555,15544,0.16985685157123953
0.07,256,25.22,900,41332,-0.9538469926982259,15664,0.18589359801262617
0.07,257,23.81,910,41457,-0.8892562178481092,15728,0.2183406176045537
0.07,259,23.14,920,41718,-0.8785864339163884,15856,0.23395671881735325
0.07,261,22.68,930,42025,-0.8660940553213833,16008,0.18783232918940485
0.07,264,23.33,940,42331,-0.8906416841639061,16160,0.15936957113444805
0.07,266,23.3,950,42573,-0.8902122243075837,16280,0.15906600840389729
0.07,268,23.99,960,42873,-0.9118884609617384,16432,0.18969568610191345
0.07,270,22.6,970,43077,-0.8689098744810407,16536,0.2317823376506567
0.07,272,22.78,980,43288,-0.8709626640050608,16640,0.15908344369381666
0.07,274,23.55,990,43552,-0.8896793343904805,16768,0.2484003957360983
0.07,276,23.13,1000,43745,-0.8676951499737001,16872,0.19015326723456383
0.07,278,24.29,1010,43986,-0.9152776841203182,16992,0.21163880825042725
0.07,279,23.29,1020,44147,-0.8560066670867752,17072,0.1967055108398199
0.07,280,21.98,1030,44323,-0.8051332979458404,17160,0.20246412605047226
0.07,282,20.96,1040,44527,-0.7757157168217792,17256,0.2273584822542034
0.07,284,20.47,1050,44720,-0.7528933198365815,17352,0.1335115127149038
0.07,285,19.48,1060,44921,-0.7203317666653891,17456,0.20392695243936032
0.07,288,20.21,1070,45198,-0.7355816115595344,17592,0.16865226346999407
0.07,290,20.34,1080,45422,-0.7493957750257093,17704,0.20286746136844158
0.07,291,19.56,1090,45608,-0.7164783224590903,17800,0.1501344507560134
0.07,292,19.08,1100,45753,-0.6973163049213201,17872,0.24144062027335167
0.07,294,18.24,1110,45910,-0.6753215991486162,17952,0.1950105555006303
0.07,295,18.57,1120,46104,-0.6920512483258555,18048,0.20093207340687513
0.07,298,19.57,1130,46380,-0.7152477243039995,18184,0.15324138291180134
0.07,300,19.88,1140,46615,-0.7168036146878844,18304,0.20732652582228184
0.07,303,22.65,1150,47085,-0.8016576581835986,18536,0.22920683771371841
0.07,305,22.53,1160,47274,-0.7882574653826699,18632,0.18931290227919817
0.07,307,22.17,1170,47515,-0.7772164278367869,18752,0.2054631058126688
