rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,time/episodes,train/n_updates,train/loss
12.390000000000043,123.9,1,1249,0.9709607500000003,10,,
11.420000000000025,114.2,2,2304,0.9464320000000002,20,,
9.75000000000002,97.5,3,2955,0.93129625,30,,
9.155000000000015,91.55,4,3702,0.9139284999999999,40,,
8.958000000000014,89.58,5,4529,0.8947007499999999,50,,
9.695000000000018,96.95,8,5877,0.8633597500000001,60,,
9.792857142857159,97.92857142857143,9,6925,0.83899375,70,,
9.388750000000014,93.8875,10,7591,0.8235092500000002,80,,
8.82777777777779,88.27777777777777,11,8035,0.8131862500000002,90,,
9.097000000000014,90.97,13,9197,0.7861697500000002,100,,
8.521000000000008,85.21,14,9870,0.7705225,110,,
8.24100000000001,82.41,19,10645,0.7525037500000001,120,320,0.07644324294233229
9.013000000000016,90.13,29,12068,0.7194190000000003,130,1032,0.06858336667573894
9.202000000000016,92.02,36,13004,0.6976570000000002,140,1496,0.18694590279483236
9.839000000000015,98.39,46,14468,0.6636190000000002,150,2232,0.1717856136674527
10.234000000000021,102.34,59,16211,0.6230942500000001,160,3104,0.12972766486927867
10.285000000000023,102.85,67,17310,0.5975425,170,3648,0.1264907424483681
11.404000000000028,114.04,80,19095,0.5560412500000002,180,4544,0.05436774169720593
12.379000000000033,123.79,90,20514,0.5230494999999997,190,5256,0.07814294088893803
12.610000000000031,126.1,100,21907,0.4906622500000004,200,5952,0.12600438488152577
14.130000000000038,141.3,117,24100,0.4396749999999998,210,7048,0.047777887964912225
14.660000000000041,146.6,127,25405,0.4093337500000004,220,7696,0.10812261715909699
14.329000000000038,143.29,135,26497,0.3839447500000003,230,8248,0.09814829882816412
15.097000000000046,150.97,148,28201,0.3443267499999998,240,9096,0.062323446003574645
14.721000000000043,147.21,157,29289,0.3190307500000005,250,9640,0.08832228829123778
14.151000000000035,141.51,166,30462,0.29175850000000025,260,10224,0.07316301618266152
13.819000000000027,138.19,172,31229,0.2739257500000002,270,10608,0.13144216836371925
13.273000000000025,132.73,182,32468,0.24511899999999986,280,11232,0.06207655284379143
12.856000000000021,128.56,190,33470,0.22182250000000014,290,11728,0.07895895399633446
12.465000000000021,124.65,198,34472,0.19852599999999987,300,12232,0.05300709742004983
11.530000000000012,115.3,207,35730,0.1692775000000002,310,12864,0.06812703991454327
11.372000000000009,113.72,216,36877,0.14260974999999998,320,13432,0.13553060742560774
11.518000000000013,115.18,226,38115,0.11382625000000035,330,14056,0.12256781739415601
11.142000000000007,111.42,237,39443,0.08295025,340,14720,0.05569182092585834
10.952,109.52,244,40341,0.07,350,15168,0.16592299084732076
11.736000000000013,117.36,259,42298,0.07,360,16144,0.09995792261179304
11.980000000000013,119.8,267,43309,0.07,370,16648,0.09836950158205582
11.970000000000013,119.7,277,44538,0.07,380,17264,0.2015072315116413
12.368000000000013,123.68,289,45938,0.07,390,17968,0.11803269551455742
12.738000000000016,127.38,299,47310,0.07,400,18648,0.04504466830258025
12.368000000000013,123.68,307,48198,0.07,410,19096,0.08827401175221894
12.665000000000015,126.65,319,49642,0.07,420,19816,0.05833461691509001
12.772000000000014,127.72,329,50987,0.07,430,20488,0.19447504663548898
12.810000000000018,128.1,340,52353,0.07,440,21176,0.13615489953372162
12.42600000000002,124.26,345,52867,0.07,450,21432,0.10686632094439119
11.275000000000013,112.75,351,53673,0.07,460,21832,0.10571762095787562
11.187000000000012,111.87,358,54596,0.07,470,22296,0.07730683770932956
