rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,train/loss,train/n_updates
135.4,-6.3820273595500705,10,1,1364,0.9682869999999998,,
114.35,-5.496761889554773,20,2,2307,0.9463622500000002,,
87.13333333333334,-4.035825468117952,30,3,2644,0.938527,,
86.225,-4.09211065690573,40,4,3489,0.9188807499999998,,
81.4,-3.821037562945467,50,5,4120,0.9042100000000002,,
79.78333333333333,-3.7117757406248204,60,6,4847,0.88730725,,
75.47142857142858,-3.50563113286389,70,7,5353,0.8755427499999998,,
85.325,-4.2737027424241125,80,9,6906,0.8394355000000002,,
91.9,-4.921092488522756,90,12,8361,0.8056067500000001,,
93.27,-5.098917125512526,100,13,9427,0.7808222499999998,,
87.85,-4.806334458349049,110,16,10249,0.7617107500000001,0.0837702293501934,120
86.24,-4.774108841086969,120,22,11031,0.7435292500000003,0.12960585858672857,512
98.2,-5.367763056326379,130,32,12564,0.7078870000000002,0.10151537234560237,1280
102.83,-5.651861190564098,140,42,13872,0.6774760000000002,0.07464179903035983,1928
117.01,-6.454191654470521,150,56,15921,0.6298367499999998,0.057155168760800734,2960
129.02,-7.013478530880166,160,70,17849,0.5850107499999999,0.04729527866584249,3920
135.22,-7.319565120026884,170,79,18975,0.5588312499999999,0.09370942279929295,4480
130.83,-6.840856668586182,180,87,20089,0.53293075,0.06768212447059341,5040
134.65,-6.664505824491114,190,101,21926,0.49022050000000006,0.057775271649006754,5960
135.11,-6.536875651196093,200,109,23038,0.4643665,0.08738576123141684,6512
137.15,-6.598818821762583,210,117,24064,0.4405120000000001,0.11211934592574835,7024
138.36,-6.544010758804206,220,124,24967,0.41951724999999995,0.0780567160109058,7480
133.95,-6.327049111486763,230,133,26059,0.39412824999999985,0.07723813579650596,8024
131.41,-6.0730553339497995,240,141,27113,0.36962275000000044,0.07000354153569788,8552
123.37,-5.516721152060418,250,150,28358,0.34067650000000016,0.042529441008809954,9176
116.35,-5.1809149876164815,260,160,29584,0.3121719999999999,0.11257435398874804,9784
116.32,-5.1702294380224725,270,168,30707,0.2860622500000003,0.06992492283461615,10352
118.49,-5.346323397976383,280,179,32038,0.25511649999999986,0.0979067407315597,11016
110.3,-5.026406090611854,290,187,33056,0.2314480000000002,0.10657799057662487,11520
109.76,-4.971687432962771,300,195,34114,0.20684950000000002,0.04209820629330352,12056
114.3,-5.258120641492201,310,207,35594,0.1724395000000003,0.10559786489466205,12792
117.88,-5.436059452370156,320,217,36855,0.1431212500000002,0.11035477765835822,13424
120.19,-5.450112726514292,330,228,38178,0.11236150000000011,0.06918347254395485,14088
121.28,-5.47506325048672,340,237,39341,0.08532174999999997,0.07913346367422491,14664
