rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,train/loss,train/n_updates
112.4,-11.240000000000032,10,1,1134,0.9736345000000002,,
101.8,-10.180000000000026,20,2,2056,0.9521980000000002,,
79.66666666666667,-7.966666666666683,30,2,2420,0.943735,,
70.675,-7.067500000000012,40,3,2867,0.93334225,,
82.1,-8.210000000000019,50,5,4155,0.9033962500000001,,
75.5,-7.550000000000014,60,6,4590,0.8932824999999999,,
69.8,-6.980000000000012,70,6,4956,0.8847729999999999,,
73.8125,-7.381250000000013,80,8,5985,0.8608487500000002,,
69.31111111111112,-6.931111111111122,90,8,6328,0.852874,,
69.96,-6.996000000000012,100,10,7096,0.8350180000000003,,
65.05,-6.505000000000008,110,11,7739,0.8200682499999998,,
66.9,-6.690000000000007,120,13,8846,0.7943305,,
70.32,-7.032000000000007,130,14,9552,0.7779159999999999,,
78.38,-7.838000000000013,140,20,10805,0.7487837500000001,0.144430282904068,400
80.36,-8.036000000000012,150,31,12291,0.7142342499999998,0.1152641349381156,1144
88.18,-8.818000000000016,160,39,13508,0.6859389999999999,0.08757116730885173,1752
99.89,-9.989000000000024,170,51,15045,0.6502037500000001,0.10924648358559352,2520
103.91,-10.391000000000021,180,61,16476,0.616933,0.11977701515570516,3232
113.65,-11.365000000000027,190,71,17793,0.5863127500000003,0.1216099648445379,3896
119.34,-11.934000000000024,200,81,19130,0.5552275,0.10230702066473896,4560
126.39,-12.639000000000028,210,91,20478,0.5238865000000001,0.06374434589815792,5232
127.92,-12.792000000000028,220,101,21738,0.4945915000000003,0.011425826982303988,5864
132.97,-13.297000000000027,230,110,22949,0.46643575000000015,0.11764888085599523,6472
136.2,-13.620000000000026,240,122,24525,0.4297937500000001,0.10790835575608071,7256
132.07,-13.207000000000019,250,131,25598,0.4048464999999999,0.09824582934379578,7792
132.47,-13.24700000000002,260,140,26855,0.3756212499999999,0.11079939546470996,8424
126.99,-12.699000000000014,270,148,27844,0.352627,0.12136920334887691,8920
124.29,-12.429000000000014,280,157,29005,0.3256337500000003,0.05709366126393434,9496
118.44,-11.844000000000005,290,163,29737,0.30861475000000027,0.13479154717060737,9864
112.11,-11.211000000000006,300,168,30441,0.2922467499999999,0.0789832432201365,10216
105.22,-10.522000000000002,310,174,31100,0.2769250000000002,0.07940779734053649,10544
98.03,-9.803000000000004,320,178,31641,0.26434674999999985,0.12469961834722199,10816
90.97,-9.097000000000005,330,182,32146,0.2526054999999999,0.10352112672990188,11072
84.44,-8.443999999999999,340,190,33069,0.23114575000000026,0.09308546932879835,11528
83.33,-8.333,350,197,34031,0.20877924999999986,0.13893108099000528,12008
85.52,-8.551999999999998,360,209,35507,0.17446225000000004,0.10539365978911519,12752
81.36,-8.135999999999997,370,214,36080,0.16114000000000006,0.06028650372172706,13032
78.98,-7.897999999999995,380,222,37003,0.13968024999999995,0.09605101880151778,13496
79.68,-7.967999999999997,390,228,37805,0.12103375000000016,0.1167298080981709,13896
84.95,-8.495,400,238,39036,0.09241300000000008,0.061659454804612324,14512
89.06,-8.906,410,246,40106,0.07,0.09668900750693865,15048
93.23,-9.323000000000002,420,254,41064,0.07,0.1088392163219396,15528
102.18,-10.218000000000005,430,265,42464,0.07,0.11109492450486869,16224
108.81,-10.881000000000007,440,278,44050,0.07,0.1098872262518853,17024
111.29,-11.129000000000008,450,288,45260,0.07,0.12289726748713292,17624
104.8,-10.480000000000008,460,295,46087,0.07,0.12310654783505015,18040
110.45,-11.045000000000005,470,304,47225,0.07,0.09928816906176507,18608
116.93,-11.693000000000014,480,317,48796,0.07,0.06425191470771097,19392
121.3,-12.130000000000011,490,327,50035,0.07,0.11345875528058968,20016
121.9,-12.190000000000014,500,337,51326,0.07,0.0995633207494393,20656
121.3,-12.130000000000013,510,345,52336,0.07,0.07615899070515297,21160
126.46,-12.646000000000013,520,357,53810,0.07,0.06481022990192287,21904
119.18,-11.918000000000012,530,363,54482,0.07,0.06633820963907056,22240
120.06,-12.006000000000014,540,376,56156,0.07,0.09034097928088158,23072
115.85,-11.58500000000001,550,383,56945,0.07,0.14037518747500144,23472
113.54,-11.354000000000008,560,388,57541,0.07,0.041207820700947195,23768
107.87,-10.787000000000011,570,392,58112,0.07,0.11696313426364213,24048
103.39,-10.339000000000006,580,401,59235,0.07,0.10250763007206842,24616
98.44,-9.844000000000005,590,407,59979,0.07,0.13153576126205735,24984
92.82,-9.282000000000004,600,413,60708,0.07,0.19345551542937756,25352
91.37,-9.137000000000004,610,420,61573,0.07,0.19086198508739471,25784
87.75,-8.775000000000002,620,429,62685,0.07,0.09411591026582755,26336
89.81,-8.981000000000005,630,435,63563,0.07,0.2069828255334869,26776
79.38,-7.937999999999997,640,440,64194,0.07,0.10768609680235386,27096
79.9,-7.989999999999998,650,447,65035,0.07,0.1330780832504388,27512
80.97,-8.097,660,453,65738,0.07,0.09240546281216666,27864
83.9,-8.389999999999999,670,460,66602,0.07,0.08167163358302787,28296
82.36,-8.235999999999995,680,468,67571,0.07,0.1338001734111458,28784
81.26,-8.126,690,473,68205,0.07,0.11701190230087377,29096
82.27,-8.226999999999997,700,480,69035,0.07,0.15797791772638448,29512
83.28,-8.328000000000003,710,488,70001,0.07,0.13797190482728183,30000
80.17,-8.017000000000003,720,494,70802,0.07,0.18681132700294256,30400
80.97,-8.097000000000003,730,502,71760,0.07,0.17224663781234995,30872
80.65,-8.065000000000003,740,506,72359,0.07,0.14672953033004887,31176
79.23,-7.923000000000006,750,512,73058,0.07,0.21008338197134435,31528
84.76,-8.47600000000001,760,523,74314,0.07,0.1076986090047285,32152
88.14,-8.814000000000009,770,533,75516,0.07,0.13766834349371493,32752
84.49,-8.44900000000001,780,538,76120,0.07,0.13256821184768341,33056
83.89,-8.389000000000008,790,542,76694,0.07,0.1764190275571309,33344
85.08,-8.508000000000013,800,550,77643,0.07,0.15221691597253084,33816
81.21,-8.121000000000011,810,555,78222,0.07,0.21716867573559284,34104
79.53,-7.95300000000001,820,561,78855,0.07,0.15090227875043638,34424
79.57,-7.957000000000009,830,568,79817,0.07,0.1874740500934422,34904
78.47,-7.847000000000006,840,572,80306,0.07,0.1448999168642331,35152
77.03,-7.703000000000007,850,577,80861,0.07,0.1275180678931065,35424
70.64,-7.064000000000004,860,582,81478,0.07,0.2576031482894905,35736
66.27,-6.627000000000002,870,588,82243,0.07,0.11041612160624936,36120
68.55,-6.855000000000002,880,594,83075,0.07,0.16469181701540947,36536
71.92,-7.191999999999999,890,601,83986,0.07,0.0844791742565576,36992
67.06,-6.705999999999998,900,605,84449,0.07,0.15334392711520195,37224
68.51,-6.8509999999999955,910,611,85173,0.07,0.1521093698684126,37584
71.62,-7.1619999999999955,920,618,86117,0.07,0.16326049237977713,38056
70.6,-7.059999999999994,930,625,86977,0.07,0.14994222664972767,38488
73.61,-7.360999999999994,940,631,87767,0.07,0.09710789355449378,38880
76.75,-7.674999999999994,950,638,88636,0.07,0.1651173279969953,39312
75.88,-7.587999999999995,960,643,89166,0.07,0.16988593386486173,39576
76.59,-7.6589999999999945,970,649,90002,0.07,0.15980714827310294,40000
74.67,-7.466999999999993,980,654,90642,0.07,0.23710751108592376,40320
71.44,-7.143999999999992,990,659,91230,0.07,0.08719959575682878,40608
76.3,-7.629999999999995,1000,667,92179,0.07,0.143735245015705,41088
80.18,-8.017999999999995,1010,676,93291,0.07,0.1395320686569903,41640
76.48,-7.647999999999996,1020,680,93865,0.07,0.10054468357702717,41928
73.97,-7.396999999999996,1030,685,94474,0.07,0.2513913670554757,42232
73.38,-7.337999999999995,1040,692,95205,0.07,0.1144171075138729,42600
76.63,-7.662999999999996,1050,701,96399,0.07,0.16914986161282286,43192
82.0,-8.199999999999996,1060,710,97466,0.07,0.17365620011696592,43728
81.36,-8.135999999999997,1070,716,98238,0.07,0.18020033731590956,44112
85.79,-8.578999999999999,1080,725,99321,0.07,0.1860990779241547,44656
89.81,-8.980999999999998,1090,733,100311,0.07,0.15400982386199757,45152
87.79,-8.778999999999996,1100,739,101058,0.07,0.12807666370645165,45528
87.07,-8.706999999999994,1110,747,102098,0.07,0.11454912446788512,46048
91.88,-9.187999999999995,1120,755,103153,0.07,0.14679486231761985,46576
98.6,-9.859999999999998,1130,765,104434,0.07,0.15627418883377686,47216
103.21,-10.321,1140,775,105626,0.07,0.24091119226068258,47808
100.44,-10.043999999999999,1150,783,106543,0.07,0.16768094489816576,48264
101.54,-10.153999999999996,1160,792,107720,0.07,0.11311431252397597,48856
99.8,-9.979999999999995,1170,797,108318,0.07,0.13146774133201689,49152
103.68,-10.367999999999995,1180,808,109789,0.07,0.07297301781363785,49888
98.72,-9.871999999999995,1190,812,110283,0.07,0.08726927315001376,50136
98.14,-9.813999999999995,1200,818,110972,0.07,0.20112839093781076,50480
96.62,-9.661999999999997,1210,826,111860,0.07,0.13890156708657742,50928
93.87,-9.386999999999993,1220,832,112640,0.07,0.2512370791519061,51312
89.41,-8.940999999999994,1230,838,113475,0.07,0.18613637788803317,51736
89.2,-8.919999999999993,1240,848,114646,0.07,0.19970754481619224,52320
86.22,-8.621999999999993,1250,853,115265,0.07,0.08799482317408547,52632
81.28,-8.127999999999993,1260,859,115948,0.07,0.09937836104654707,52968
85.01,-8.500999999999996,1270,867,116919,0.07,0.1989655141660478,53456
81.26,-8.125999999999994,1280,876,118015,0.07,0.21805774254607968,54000
84.62,-8.461999999999994,1290,883,118845,0.07,0.17999473836971447,54416
85.72,-8.571999999999992,1300,890,119644,0.07,0.17247664683964103,54816
85.29,-8.528999999999993,1310,896,120489,0.07,0.17666401632595807,55240
86.68,-8.667999999999992,1320,904,121408,0.07,0.18889850447885692,55696
86.71,-8.670999999999992,1330,911,122246,0.07,0.20146773793385364,56120
81.95,-8.194999999999991,1340,917,122941,0.07,0.06318203086266294,56464
87.07,-8.706999999999992,1350,926,124072,0.07,0.2371033473755233,57032
89.42,-8.941999999999993,1360,934,124990,0.07,0.22632512892596424,57488
86.87,-8.68699999999999,1370,940,125706,0.07,0.22283819058793597,57848
83.63,-8.36299999999999,1380,946,126478,0.07,0.130617993127089,58232
85.84,-8.583999999999993,1390,955,127529,0.07,0.0772811584174633,58760
83.45,-8.344999999999994,1400,960,128089,0.07,0.1894032747950405,59040
81.72,-8.171999999999993,1410,965,128761,0.07,0.17131499975221232,59376
81.99,-8.198999999999995,1420,973,129707,0.07,0.2012828253209591,59848
78.47,-7.846999999999993,1430,977,130193,0.07,0.1975943527650088,60096
83.12,-8.312,1440,987,131353,0.07,0.10389632557053119,60672
84.58,-8.457999999999998,1450,998,132630,0.07,0.25154721408034675,61312
86.78,-8.677999999999997,1460,1007,133768,0.07,0.15619311266345903,61880
93.85,-9.384999999999998,1470,1019,135191,0.07,0.1838696064078249,62592
103.12,-10.312000000000003,1480,1033,136890,0.07,0.1762164356186986,63440
101.34,-10.134,1490,1040,137763,0.07,0.18641330173704773,63880
110.13,-11.013,1500,1051,139202,0.07,0.15532471155165695,64600
116.79,-11.679000000000006,1510,1061,140540,0.07,0.22640481201233342,65264
120.67,-12.067000000000005,1520,1071,141874,0.07,0.16324379126308486,65936
131.56,-13.156000000000008,1530,1084,143449,0.07,0.16297502402449027,66720
134.13,-13.413000000000006,1540,1095,144866,0.07,0.16174644674174488,67432
138.37,-13.83700000000001,1550,1108,146567,0.07,0.1601127199246548,68280
137.57,-13.757000000000014,1560,1117,147625,0.07,0.17770481982734054,68808
140.5,-14.050000000000018,1570,1131,149341,0.07,0.1591144177946262,69664
139.86,-13.986000000000017,1580,1144,150976,0.07,0.11624061845941469,70480
149.16,-14.916000000000027,1590,1159,152779,0.07,0.1308312196051702,71384
154.75,-15.475000000000033,1600,1176,154777,0.07,0.13427091395715252,72384
154.64,-15.464000000000034,1610,1186,156104,0.07,0.17549247475108132,73048
163.21,-16.32100000000004,1620,1204,158295,0.07,0.155668999068439,74144
163.09,-16.309000000000044,1630,1217,159858,0.07,0.17574903171043843,74928
168.76,-16.87600000000005,1640,1233,161842,0.07,0.20211482618469745,75920
175.53,-17.553000000000058,1650,1252,164220,0.07,0.12990392791107297,77104
187.58,-18.758000000000067,1660,1270,166483,0.07,0.13991056475788355,78240
187.5,-18.750000000000064,1670,1284,168191,0.07,0.18687033047899604,79088
197.76,-19.776000000000067,1680,1306,170852,0.07,0.12286448653321713,80424
199.12,-19.912000000000077,1690,1322,172791,0.07,0.09122247732011601,81392
195.15,-19.515000000000065,1700,1336,174392,0.07,0.15100394911132753,82192
194.12,-19.412000000000063,1710,1346,175616,0.07,0.18487231014296412,82800
184.19,-18.419000000000054,1720,1355,176814,0.07,0.16006243391893804,83400
180.08,-18.00800000000005,1730,1364,177966,0.07,0.17211606539785862,83976
176.62,-17.66200000000005,1740,1378,179604,0.07,0.15333330538123846,84800
169.2,-16.920000000000044,1750,1391,181240,0.07,0.0680452961823903,85616
161.97,-16.19700000000004,1760,1404,182780,0.07,0.08170897245872766,86384
165.56,-16.55600000000004,1770,1421,184847,0.07,0.10817101417342201,87416
160.86,-16.086000000000034,1780,1439,187038,0.07,0.1758408077294007,88512
162.89,-16.289000000000033,1790,1456,189180,0.07,0.09351040940964594,89584
168.13,-16.81300000000004,1800,1473,191305,0.07,0.1439181922469288,90648
176.58,-17.65800000000005,1810,1489,193374,0.07,0.096418111177627,91680
177.31,-17.731000000000055,1820,1499,194645,0.07,0.08714700024574995,92320
175.92,-17.592000000000052,1830,1507,195658,0.07,0.12526479788357392,92824
177.62,-17.76200000000005,1840,1522,197466,0.07,0.08444686362054199,93728
177.01,-17.70100000000005,1850,1534,199041,0.07,0.11538166215177625,94520
