rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,train/loss,train/n_updates
120.4,-5.910032299883139,10,1,1214,0.9717744999999999,,
76.85,-3.602709023347022,20,1,1557,0.9637997499999998,,
77.36666666666666,-3.585832034832136,30,2,2351,0.9453392500000002,,
71.45,-3.2499328852916536,40,3,2898,0.9326215,,
83.3,-4.231094235592166,50,5,4215,0.9020012500000002,,
92.71666666666667,-4.845701730140663,60,7,5623,0.86926525,,
94.61428571428571,-5.017386306117729,70,9,6693,0.8443877500000001,,
96.3125,-5.1687985432994825,80,11,7785,0.8189987500000001,,
105.34444444444445,-5.842175342087232,90,14,9571,0.7774742500000001,,
105.75,-5.969468626368427,100,20,10675,0.7518062500000002,0.037029376790087554,336
106.66,-6.157791741094099,110,29,11980,0.7214650000000002,0.08315812563887448,984
118.24,-6.8101317736653595,120,40,13481,0.6865667499999999,0.07402629210992018,1736
119.14,-6.845320289050277,130,47,14365,0.66601375,0.05601063997892197,2176
123.17,-7.043626129637554,140,55,15315,0.6439262499999998,0.12863438537169714,2656
119.32,-6.618597946706642,150,61,16247,0.6222572500000003,0.028866099295555614,3120
115.86,-6.39717538229196,160,70,17309,0.5975657500000001,0.1023071148811141,3648
119.17,-6.471750290653573,170,81,18710,0.5649925,0.09559536993037909,4352
120.79,-6.45129490924109,180,90,19964,0.5358369999999999,0.05862494182656519,4976
111.94,-5.725989762724668,190,98,20865,0.5148887500000001,0.07721536507597193,5432
111.98,-5.441097423462525,200,106,21973,0.4891277500000001,0.08785707032075152,5984
108.35,-5.053652223694143,210,114,22915,0.4672262500000002,0.07777085521956906,6456
97.6,-4.40917858130793,220,117,23341,0.45732174999999975,0.005100236245198175,6664
102.73,-4.714160892707529,230,129,24738,0.4248415000000002,0.08698958205059171,7368
105.27,-4.826632673420943,240,138,25942,0.39684850000000016,0.08055564705864526,7968
111.42,-5.147624269721225,250,151,27489,0.36088075,0.0988860564539209,8744
109.13,-4.93642464974017,260,158,28322,0.3415134999999999,0.08768218662589788,9160
109.26,-4.8866303811977,270,170,29736,0.30863799999999997,0.13239786447957158,9864
108.51,-4.808524684829934,280,180,30915,0.28122625,0.07710880297236145,10456
109.39,-4.862897786562014,290,188,31904,0.25823200000000013,0.1058983244583942,10944
105.34,-4.77632069107976,300,194,32607,0.2418872499999999,0.10495278524467722,11296
106.74,-4.857301247890609,310,203,33689,0.2167307500000003,0.07036690087988973,11840
112.19,-5.126971008592296,320,211,34660,0.19415499999999997,0.08716058742720634,12328
109.09,-4.898319930029155,330,220,35747,0.16888225000000023,0.09680456318892539,12872
112.14,-5.085689457607269,340,233,37256,0.13379800000000008,0.03511379670817405,13624
106.66,-4.787869703806387,350,241,38255,0.11057125000000023,0.08216604311019182,14120
116.23,-5.341882248193968,360,257,40045,0.07,0.10301944694947451,15016
121.02,-5.577300348429305,370,274,41938,0.07,0.08150284428847954,15968
121.35,-5.602763363564089,380,284,43150,0.07,0.08694494934752584,16568
120.44,-5.53594230169413,390,292,44048,0.07,0.11017265380360186,17016
123.3,-5.64452269096,400,301,45037,0.07,0.0991083956323564,17512
126.92,-5.823314034875138,410,313,46481,0.07,0.11508482857607305,18240
134.31,-6.18091088407391,420,328,48191,0.07,0.1319593379739672,19088
139.4,-6.435554068944121,430,341,49787,0.07,0.12538207601755857,19888
140.11,-6.377403700273998,440,355,51367,0.07,0.07493044342845678,20680
142.28,-6.496572552363943,450,365,52583,0.07,0.06141969363670796,21288
143.75,-6.408374430579694,460,382,54520,0.07,0.06532387179322541,22256
139.17,-6.153373899067994,470,394,55955,0.07,0.07769372884649783,22976
142.3,-6.230462083795046,480,407,57480,0.07,0.08935631206259131,23736
150.38,-6.567911018428033,490,422,59186,0.07,0.038446069112978876,24592
162.19,-7.0804877264538835,500,441,61356,0.07,0.07950134889688343,25672
166.04,-7.18326946479799,510,456,63185,0.07,0.05278936284594238,26592
156.14,-6.709324922717401,520,463,63905,0.07,0.0592714921804145,26952
157.73,-6.735001105809471,530,478,65660,0.07,0.08233534439932555,27824
157.56,-6.76608434017922,540,491,67223,0.07,0.05783987056929618,28608
153.94,-6.605655048450399,550,499,68077,0.07,0.06054923322517425,29032
144.56,-6.258952142081241,560,507,69076,0.07,0.08454550371970981,29536
144.26,-6.1931276045718855,570,519,70481,0.07,0.06883898400701582,30240
141.5,-6.05344364847699,580,530,71730,0.07,0.07346802728716284,30864
138.38,-5.989247281020669,590,542,73124,0.07,0.057053240947425365,31560
126.63,-5.513499901916765,600,550,74119,0.07,0.046143244253471494,32056
117.42,-5.205341236769841,610,558,75027,0.07,0.06888779636938125,32512
120.94,-5.424043573238184,620,568,76099,0.07,0.05267620604718104,33048
114.36,-5.113463879625866,630,577,77196,0.07,0.09875194891355932,33592
110.57,-4.887638919022313,640,587,78380,0.07,0.08951323549263179,34184
112.79,-4.958682636871709,650,596,79456,0.07,0.041006305953487754,34720
116.32,-4.972272949082805,660,608,80808,0.07,0.033415530575439334,35400
116.14,-4.946099980684679,670,620,82195,0.07,0.07965554064139724,36096
119.31,-5.009361797207932,680,633,83761,0.07,0.09469430492026731,36880
129.11,-5.2646833552607974,690,653,86135,0.07,0.05935896001756191,38064
135.92,-5.410043154278981,700,668,87811,0.07,0.10487405525054783,38904
142.25,-5.513426258516781,710,681,89352,0.07,0.059596986044198275,39672
144.5,-5.46719471981262,720,693,90649,0.07,0.09054781118175015,40320
158.11,-5.877229901092673,730,714,93107,0.07,0.0924066771985963,41552
161.08,-5.969797176884544,740,727,94588,0.07,0.0848315549956169,42288
169.13,-6.196084916898351,750,743,96469,0.07,0.05227244080742821,43232
170.74,-6.252919489400954,760,756,97982,0.07,0.04388541146181524,43984
172.21,-6.390992742368151,770,770,99516,0.07,0.04749917786102742,44752
173.76,-6.5291854921109165,780,784,101237,0.07,0.05849149762070738,45616
164.49,-6.166717533882576,790,796,102684,0.07,0.06277287658303976,46336
160.29,-5.984581984192656,800,807,103940,0.07,0.08705555624328554,46968
160.31,-6.041828657990281,810,820,105483,0.07,0.08079311827896163,47736
164.87,-6.218214117068272,820,836,107236,0.07,0.06099678738974035,48616
150.5,-5.751102510461983,830,845,108257,0.07,0.05234667658805847,49128
150.97,-5.746351106079332,840,858,109785,0.07,0.0916212794254534,49888
154.63,-5.9503958893093,850,877,112032,0.07,0.08154548692982644,51008
156.7,-6.030079692787958,860,892,113752,0.07,0.043576202588155866,51872
161.6,-6.150339663008193,870,909,115776,0.07,0.05250338849145919,52880
162.72,-6.261196055326412,880,925,117609,0.07,0.06199771794490516,53800
167.84,-6.472865323161398,890,941,119568,0.07,0.06230086903087795,54776
172.72,-6.670988176707863,900,956,121312,0.07,0.0789639712893404,55648
175.33,-6.8292242311982365,910,972,123116,0.07,0.04335165198426694,56552
176.68,-6.981969923112107,920,988,125004,0.07,0.07966330501949415,57496
190.95,-7.61196925015884,930,1010,127452,0.07,0.03204923772136681,58720
194.54,-7.740954099599241,940,1026,129339,0.07,0.0631034565740265,59664
180.34,-7.210522713850099,950,1033,130166,0.07,0.04211166364257224,60080
175.12,-7.000254375005581,960,1044,131364,0.07,0.058271957299439237,60680
168.3,-6.7762118453766735,970,1056,132706,0.07,0.06171046968665905,61352
165.21,-6.60861595654669,980,1069,134230,0.07,0.030848786613205448,62112
162.99,-6.566737345775724,990,1084,135967,0.07,0.041602277604397386,62976
159.48,-6.480945751026318,1000,1096,137360,0.07,0.06751978915417567,63672
156.46,-6.308841392640506,1010,1108,138862,0.07,0.031073743040906265,64424
156.1,-6.271474473256269,1020,1125,140714,0.07,0.08041943577700295,65352
142.28,-5.690776215637815,1030,1134,141780,0.07,0.0606566802598536,65888
136.51,-5.496745664699717,1040,1145,143090,0.07,0.059718988894019276,66544
139.31,-5.588825261594221,1050,1155,144197,0.07,0.03965375557891093,67096
135.7,-5.5011543279867,1060,1163,145034,0.07,0.060360980161931366,67512
132.59,-5.351581452987273,1070,1172,146065,0.07,0.04053011334326584,68032
130.57,-5.243251902591149,1080,1183,147387,0.07,0.06946355894615408,68688
126.7,-5.04397566823244,1090,1195,148737,0.07,0.06084172071132343,69368
124.75,-4.980772566266143,1100,1205,149935,0.07,0.04065503521997016,69960
122.01,-4.912476912541781,1110,1216,151163,0.07,0.05034397458075546,70576
116.81,-4.678717427806251,1120,1227,152495,0.07,0.05994330730754882,71240
124.24,-4.934266618111568,1130,1243,154304,0.07,0.04997496961732395,72144
123.48,-4.9619869983614056,1140,1254,155538,0.07,0.022122049442259595,72768
131.83,-5.290409744175114,1150,1271,157480,0.07,0.02305031253490597,73736
135.89,-5.602223935459298,1160,1282,158723,0.07,0.04968708103115205,74360
135.34,-5.585654513558459,1170,1291,159699,0.07,0.06031122521380894,74848
