time/total_timesteps,rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/time_elapsed,rollout/exploration_rate,train/n_updates,train/loss
1752,174.2,10,9.513485443653174,1,0.9592660000000001,,
3749,186.45,20,11.110676983509387,4,0.91283575,,
5512,182.73333333333332,30,11.182745028362648,6,0.8718459999999999,,
6894,171.35,40,10.929809614352951,8,0.8397145,,
9319,185.38,50,12.648244308540292,12,0.7833332500000003,,
11115,184.25,60,12.626806448217572,18,0.7415762499999998,552,0.056950624399178196
12380,175.85714285714286,70,11.870943022160517,24,0.7121650000000003,1184,0.028667593885074893
13391,166.3875,80,10.874673431236255,29,0.6886592500000002,1688,0.009768825675564585
14913,164.7,90,10.406894020631766,37,0.6532727500000001,2456,0.04816027063498041
15495,153.95,100,9.643534805006404,40,0.6397412500000003,2744,0.07699088631488848
16521,146.69,110,9.14306244725093,45,0.6158867499999998,3256,0.0393172629410401
17174,133.25,120,8.141156438472755,48,0.6007045,3584,0.058808823334402405
17777,121.65,130,7.249437254593822,52,0.5866847500000001,3888,0.06852304411586374
18370,113.76,140,6.507797489995985,55,0.5728975000000001,4184,0.05940689469571225
19040,96.21,150,4.815978107116967,58,0.5573200000000003,4512,0.05018129470408894
19914,86.99,160,3.9285337058387055,63,0.5369994999999999,4952,0.042122770624700934
20291,78.11,170,3.3459531818471735,65,0.5282342500000002,5144,0.06988057057606056
20898,74.07,180,3.2182684133220425,68,0.5141215000000002,5448,0.05175752443028614
21498,64.85,190,2.8009076444532472,71,0.5001715000000002,5744,0.0429147383547388
21849,62.54,200,2.671504720765293,73,0.49201074999999983,5920,0.16909356601536274
22356,57.35,210,2.4321567609997605,76,0.48022300000000007,6176,0.16816352144815028
23269,59.95,220,2.5198667816967544,80,0.4589957499999999,6632,0.11307499487884343
24078,62.01,230,2.637693121080907,85,0.44018650000000015,7032,0.0771016109501943
24531,60.61,240,2.563402206050875,87,0.42965425000000024,7264,0.11306884046643972
25063,59.23,250,2.52936460955667,90,0.41728524999999983,7528,0.06521107268054038
25804,57.9,260,2.4837538358031903,94,0.400057,7896,0.08831482217647135
26568,61.77,270,2.683770535061298,98,0.3822939999999997,8280,0.11919216613750905
27187,61.89,280,2.688445504975332,102,0.36790225,8592,0.07201665523461998
27836,62.38,290,2.7135698919349283,105,0.35281300000000027,8912,0.09279601310845464
28473,65.24,300,2.834190411384063,109,0.33800275000000035,9232,0.08223443117458373
29317,68.61,310,2.9597036846414837,114,0.3183797500000003,9656,0.12392189842648804
29942,65.73,320,2.8716625169556576,117,0.3038485000000001,9968,0.0933610649080947
30968,67.9,330,2.9464016535486515,123,0.2799940000000002,10480,0.11539874353911728
31758,71.27,340,3.1058798036025332,127,0.2616265000000002,10872,0.1174522778019309
32446,72.83,350,3.153180086941509,131,0.2456305000000002,11216,0.12968444940634072
