rollout/ep_rew_mean,rollout/exploration_rate,time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/n_updates,train/loss
6.65556199708263,0.9721,10,119.0,1200,1,,
9.66392776268092,0.9262277499999999,20,157.65,3173,3,,
10.587021841741183,0.8765192500000001,30,176.03333333333333,5311,5,,
9.631507036415083,0.85043275,40,159.825,6433,7,,
10.076954139010306,0.8065600000000002,50,165.4,8320,10,,
9.828576969675574,0.76705825,60,165.98333333333332,10019,12,8,0.04041908262297511
9.78399258591201,0.7276727500000002,70,166.32857142857142,11713,20,856,0.03830354419460491
8.951738484929535,0.7093052500000001,80,155.2875,12503,24,1248,0.019425117675382353
8.549762270678425,0.6831722499999997,90,150.4111111111111,13627,30,1808,0.08654269636099343
7.884715926289704,0.6724307500000002,100,139.89,14089,32,2040,0.06754443299359991
7.35093634262638,0.6645954999999999,110,131.26,14426,34,2208,0.039187001370009966
6.311111268956857,0.65159875,120,117.12,14985,36,2488,0.058061742784047965
5.304901133579247,0.6375557499999999,130,101.78,15589,40,2792,0.029323247174033895
5.015579316837233,0.6173979999999999,140,99.23,16456,44,3224,0.0682705558865564
4.018446191333277,0.6068192499999998,150,84.91,16911,46,3448,0.0492650193918962
3.342918583748132,0.5960544999999999,160,72.55,17374,48,3680,0.12566138069087174
2.6453108012032653,0.5825230000000001,170,61.43,17956,51,3976,0.11667427999782376
2.6043062711931895,0.5673872500000001,180,60.04,18607,55,4296,0.12630786967929453
2.4300788354002707,0.547741,190,57.25,19452,59,4720,0.12728561693802476
2.7134431755756374,0.51953875,200,64.76,20665,66,5328,0.1087745726108551
2.9291469204242615,0.49886949999999985,210,70.28,21554,71,5776,0.1376990025746636
2.9609665155915277,0.48345475000000016,220,71.32,22217,74,6104,0.08313022082438692
3.0898243566793253,0.4620415000000002,230,74.49,23138,79,6568,0.061991257418412715
2.9627797298571745,0.4452550000000003,240,73.04,23860,83,6928,0.1301875488134101
3.2808536146788163,0.4157740000000002,250,81.17,25128,89,7560,0.12252927583176643
3.2817672048384594,0.40463725000000006,260,81.33,25607,92,7800,0.07562471099663526
3.2852422467604265,0.38908299999999985,270,82.2,26276,95,8136,0.1339728981256485
3.3832661380572784,0.3663445000000001,280,85.47,27254,101,8624,0.1258365783141926
3.3330000650102556,0.34658200000000017,290,85.52,28104,105,9048,0.15670471242628992
3.0880107406109336,0.33279475000000014,300,79.32,28697,108,9344,0.1382212742464617
3.0119203203537905,0.31658949999999986,310,77.4,29394,112,9696,0.12831590115092695
3.1324125782471066,0.29280474999999995,320,81.0,30417,118,10208,0.11012898292392492
3.0454967300629736,0.27450699999999995,330,79.66,31204,122,10600,0.14601390401367098
3.049428620075348,0.2588830000000003,340,79.16,31876,126,10936,0.0960575956851244
2.7061743076001035,0.24842050000000027,350,70.98,32326,128,11160,0.12275758082978427
2.6656134585278615,0.23937625000000007,360,70.08,32715,131,11352,0.1557765209581703
2.6648794384740784,0.22328724999999994,370,70.31,33407,134,11696,0.1359842197271064
2.692461613366419,0.19796800000000025,380,71.42,34496,140,12240,0.10778026236221194
2.9000893094814693,0.16453450000000003,390,77.3,35934,148,12960,0.13956560927908868
3.2653581962205163,0.12356800000000012,400,88.99,37696,157,13840,0.07976889866404235
3.664652767756701,0.07678900000000044,410,102.14,39708,168,14848,0.11216346372384578
4.096715244750074,0.07,420,116.76,42193,181,16096,0.09219756803940982
4.352976465120301,0.07,430,125.49,43853,189,16920,0.08420232124626637
4.625473373813444,0.07,440,135.5,45526,198,17760,0.1384730210993439
