time/total_timesteps,time/episodes,rollout/exploration_rate,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/loss,train/n_updates
837,10,0.98053975,-5.213190951335246,82.7,0,,
1630,20,0.9621025000000001,-4.843919926118444,80.5,1,,
2549,30,0.94073575,-5.209502325209731,83.96666666666667,2,,
3327,40,0.9226472500000003,-4.855981253720356,82.175,3,,
3982,50,0.9074185000000001,-4.590121828128584,78.64,4,,
4953,60,0.8848427499999998,-4.782889941717789,81.55,5,,
5876,70,0.8633830000000002,-4.835627575408659,82.94285714285714,7,,
6520,80,0.8484100000000002,-4.718178125710937,80.5,7,,
7407,90,0.8277872499999999,-4.817759159033088,81.3,9,,
8290,100,0.8072575000000001,-4.870656279856134,81.9,10,,
9050,110,0.7895875,-4.722409575974575,81.13,11,,
9928,120,0.769174,-4.7926078915577435,81.98,13,,
10795,130,0.74901625,-4.658165481382015,81.46,17,0.07418039071853855,392
11453,140,0.7337177500000001,-4.65466576167863,80.26,20,0.0465427172202908,720
12234,150,0.7155595000000003,-4.6491169025289105,81.52,24,0.00931216582603156,1112
12819,160,0.7019582499999999,-4.3096126398210854,77.66,27,0.036952996005311434,1408
13385,170,0.68879875,-4.022768807032061,74.09,30,0.0369956157701381,1688
13806,180,0.6790104999999999,-3.7823767834614284,71.86,33,0.11034880112856627,1896
14239,190,0.66894325,-3.4111879153503057,67.32,35,0.04592397393389547,2112
14600,200,0.6605500000000002,-3.0260803801458103,62.1,37,0.05483898937382037,2296
15041,210,0.6502967500000002,-2.83658496557998,58.91,39,0.08191703658667393,2520
15632,220,0.636556,-2.5641974518218107,56.04,42,0.1090931491999072,2808
16153,230,0.6244427500000002,-2.3148627559315997,52.58,45,0.0720747613304411,3072
16447,240,0.6176072499999998,-2.0325718753309623,48.94,47,0.08120856791356346,3216
16920,250,0.6066100000000001,-1.8424718777791214,45.86,49,0.08061679886304773,3456
17305,260,0.5976587500000001,-1.774504310684021,43.86,52,0.0892270368640311,3648
17806,270,0.5860105000000003,-1.7472746685600777,43.21,54,0.07975079670723062,3896
18206,280,0.5767105000000003,-1.7449982365691958,43.0,57,0.07959221543569583,4096
18659,290,0.56617825,-1.710745524351381,43.2,59,0.11361492611467838,4328
19168,300,0.554344,-1.767953770769573,44.68,62,0.09567079176486004,4576
19743,310,0.54097525,-1.7901602122318385,46.02,65,0.06955531089624856,4864
20313,320,0.5277227499999999,-1.7616111274499044,45.81,69,0.051737074201810174,5152
20684,330,0.5190970000000003,-1.6874156809423149,44.31,71,0.12677457462996244,5336
