rollout/exploration_rate,time/episodes,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss
0.07,820,157564,158.41,-4.240792351014154,782,73776,0.01380499469814822
0.07,830,159232,159.1,-4.241067597856709,791,74608,0.03694637870648876
0.07,840,161182,160.31,-4.218437905085128,801,75584,0.02579423574206885
0.07,850,162795,161.29,-4.235006010325347,809,76392,0.025883630209136754
0.07,860,164318,160.86,-4.236533909554265,817,77152,0.029418852063827217
0.07,870,165820,163.68,-4.2522831771030924,825,77904,0.02906218235148117
0.07,880,167531,161.76,-4.219026052388725,834,78760,0.018116399849532172
0.07,890,169430,166.61,-4.301333799785906,844,79712,0.06090432463679463
0.07,900,170509,159.57,-4.1216329770030615,849,80248,0.03403659106697887
0.07,910,172110,156.25,-4.003586482692049,857,81048,0.05876390775665641
0.07,920,173635,159.71,-4.081152751628237,865,81816,0.027112412470160052
0.07,930,174996,156.64,-4.036959854702529,873,82496,0.028935011359862983
0.07,940,177116,158.34,-4.082515324930631,884,83552,0.03653811011463404
0.07,950,178288,153.93,-3.975485972202612,890,84136,0.0327095459215343
0.07,960,179530,151.12,-3.911513547758308,896,84760,0.04383099847473204
0.07,970,180754,148.34,-3.8529130629765613,903,85376,0.05053887492977083
0.07,980,182096,144.65,-3.7429359445201795,910,86040,0.028736046864651144
0.07,990,183347,138.17,-3.602338408507326,916,86672,0.011864538872032426
0.07,1000,184626,140.17,-3.6524959827009216,923,87312,0.08790446483180858
0.07,1010,185648,134.38,-3.5307017782610854,928,87816,0.05632857768796384
0.07,1020,186762,130.27,-3.416159267762111,934,88376,0.03954375226749107
0.07,1030,188389,132.93,-3.476365859090046,942,89192,0.047448862285818905
0.07,1040,189575,123.59,-3.2538600570307756,948,89784,0.06149014091352001
0.07,1050,190886,124.98,-3.2922247427778006,955,90440,0.0424536669452209
0.07,1060,192428,127.98,-3.3492149991547406,963,91208,0.05846013186965138
0.07,1070,193884,130.3,-3.4029614927564,971,91936,0.037975025741616264
0.07,1080,195493,132.97,-3.459695563888801,979,92744,0.07035704015288502
0.07,1090,196863,134.16,-3.5402325939642676,986,93424,0.04818350961431861
0.07,1100,198602,138.76,-3.691276707366731,995,94296,0.04255447955802083
0.07,1110,199959,142.11,-3.7676177363118972,1002,94976,0.0475283571286127
