rollout/ep_rew_mean,time/total_timesteps,time/episodes,rollout/exploration_rate,time/time_elapsed,rollout/ep_len_mean,train/loss,train/n_updates
-5.166241065251382,813,10,0.9810977500000001,1,80.3,,
-5.404145269476786,1759,20,0.9591032500000001,2,86.95,,
-4.51719297112955,2306,30,0.9463854999999998,3,75.86666666666666,,
-4.429171825042717,3107,40,0.9277622500000001,4,76.675,,
-4.311005802505522,3897,50,0.9093947500000001,5,76.94,,
-4.589033166246916,5012,60,0.8834710000000001,6,82.53333333333333,,
-4.260277171454423,5470,70,0.8728225000000001,7,77.14285714285714,,
-4.298752922815395,6340,80,0.8525950000000002,8,78.25,,
-4.169269779865312,7016,90,0.836878,9,76.95555555555555,,
-4.156112508510447,7857,100,0.8173247499999999,10,77.57,,
-4.287863411548507,9176,110,0.7866579999999999,12,82.63,,
-4.100716818371918,9998,120,0.7675465000000001,13,81.39,,
-4.330890160745679,10966,130,0.7450404999999998,18,85.6,0.16603151295203133,480
-4.4280493923217525,12009,140,0.7207907499999999,23,88.02,0.09258268531266367,1000
-4.534401961227968,13075,150,0.6960062500000002,29,90.78,0.11893435266392771,1536
-4.3722035367558165,14045,160,0.6734537500000001,34,89.33,0.028703623989713378,2016
-4.576835441017422,15040,170,0.6503199999999998,39,94.7,0.12742592580616474,2512
-4.594794626063489,16066,180,0.6264655,44,96.26,0.12616396881639957,3032
-4.500971533042287,16542,190,0.6153984999999997,47,94.26,0.03912551241228357,3264
-4.730432632723327,17976,200,0.5820580000000002,54,100.19,0.1351567919482477,3984
-4.704343572476249,19349,210,0.5501357500000001,62,100.73,0.16894658748060465,4672
-5.042462729391186,20960,220,0.51268,70,108.62,0.03219377133063972,5472
-5.331990631180117,22773,230,0.47052775000000013,80,117.07,0.10751985083334148,6384
-5.66191074820138,24749,240,0.4245857500000001,92,126.4,0.10624487395398319,7368
-5.866527605261252,26426,250,0.3855955000000002,101,132.51,0.07300180825404823,8208
-6.333211366546266,28571,260,0.3357242500000003,114,144.26,0.04010381654370576,9280
