rollout/exploration_rate,rollout/ep_len_mean,time/total_timesteps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss
0.9816324999999999,78.0,790,10,-4.668849464183524,0,,
0.9631022499999999,78.35,1587,20,-4.776388444738624,1,,
0.9436419999999999,79.8,2424,30,-5.071971821093391,2,,
0.9194155000000002,85.65,3466,40,-5.339223933039437,3,,
0.9017687500000002,83.5,4225,50,-5.294507058536611,4,,
0.8786117499999998,86.01666666666667,5221,60,-5.318613418247998,6,,
0.8622204999999998,83.65714285714286,5926,70,-5.194262104643858,7,,
0.8488750000000002,80.25,6500,80,-4.9717678856251455,7,,
0.8174410000000002,86.24444444444444,7852,90,-5.529204369661741,10,,
0.7796364999999998,93.78,9478,100,-6.081381698467265,12,,
0.7615014999999997,93.68,10258,110,-6.092629768845403,14,128,0.04663001977678505
0.7256500000000004,101.13,11800,120,-6.585073219779486,22,896,0.05531470548157813
0.7107467500000002,99.17,12441,130,-6.344559207112748,26,1216,0.06443156188470311
0.6884035,98.36,13402,140,-6.196687290704031,31,1696,0.11950826153042726
0.6689199999999998,99.15,14240,150,-6.1407292877506405,35,2112,0.09222388453781605
0.6490180000000001,97.75,15096,160,-6.014440571553737,40,2544,0.10244788409909233
0.638695,95.14,15540,170,-5.778545924126608,42,2768,0.11882442835485563
0.6231872500000002,96.07,16207,180,-5.7590148157447425,45,3096,0.09262151026632637
0.6071215000000003,89.46,16898,190,-5.108517703231286,49,3448,0.10286583000561222
0.5851735,82.64,17842,200,-4.459177211150562,54,3920,0.11062072240747511
0.5647832500000001,83.61,18719,210,-4.4154455075341845,59,4352,0.10225457150954753
0.5443465,76.98,19598,220,-3.92713659908427,64,4792,0.1366703426465392
0.5138192500000003,83.7,20911,230,-4.252092647067901,71,5448,0.13560245488770306
0.4921502499999998,83.41,21843,240,-4.256150728286423,76,5920,0.13394361268728971
0.4708764999999998,84.18,22758,250,-4.335013558295301,81,6376,0.06189162528607994
0.44523175000000015,86.65,23861,260,-4.528720786130984,88,6928,0.06319874979089946
0.42242349999999984,92.02,24842,270,-4.792391873218325,93,7416,0.08626072038896382
0.39052450000000005,99.07,26214,280,-5.203202136648766,101,8104,0.08020035224035382
0.36385674999999973,103.63,27361,290,-5.4722010316595755,108,8680,0.07775040902197361
0.32967925,108.89,28831,300,-5.78268262354169,116,9408,0.13283408829011023
0.3079637500000001,109.46,29765,310,-5.8592751041588675,122,9880,0.07155239081475884
0.2695780000000002,117.18,31416,320,-6.206720023875691,132,10704,0.1009281340520829
0.23063424999999993,120.8,33091,330,-6.413078867753663,142,11544,0.12408954091370106
0.19152775000000033,128.3,34773,340,-6.749515209010236,152,12384,0.14041800843551755
0.13100800000000035,145.18,37376,350,-7.448701163284974,167,13680,0.04330991336610168
0.09729549999999998,148.65,38826,360,-7.494770096937372,176,14408,0.07183538377285004
0.07,155.84,40526,370,-7.747172341745036,186,15256,0.0412367646349594
0.07,156.78,41992,380,-7.609149218624333,194,15992,0.1076641451800242
0.07,154.12,42873,390,-7.354861978860198,199,16432,0.06325407756958157
0.07,153.1,44241,400,-7.127530227716543,208,17120,0.09283713367767632
0.07,161.58,46023,410,-7.320479990673939,218,18008,0.10039246472297236
0.07,155.93,47109,420,-6.9159079566882165,225,18552,0.07537527539534494
0.07,151.3,48321,430,-6.521842643006804,231,19160,0.05295086407568306
0.07,153.57,50230,440,-6.384068448447468,244,20112,0.05985036070342176
0.07,147.3,52206,450,-5.849423109250132,256,21096,0.060689270205330104
0.07,143.38,53264,460,-5.597446858710253,263,21624,0.07590273692039773
0.07,138.9,54516,470,-5.358043298677648,270,22256,0.09106540441280231
0.07,144.27,56519,480,-5.511252594310881,282,23256,0.018927011435152963
0.07,158.62,58835,490,-5.987532468167651,296,24416,0.04443978864583187
0.07,163.44,60685,500,-6.173843179442546,306,25336,0.028034150891471654
0.07,163.6,62483,510,-6.215001761811948,317,26240,0.028016736410791054
0.07,179.36,65145,520,-6.866118545916386,332,27568,0.07111345446901396
0.07,186.51,67072,530,-7.231992070159487,344,28528,0.044853102997876704
0.07,181.55,68485,540,-7.174359594519188,353,29240,0.08789385293493979
0.07,178.96,70202,550,-7.208632527311576,364,30096,0.062041819939622656
0.07,176.44,71008,560,-7.159479418995484,370,30496,0.028080404808861203
0.07,170.38,71654,570,-6.95698090043598,374,30824,0.028223142100614496
0.07,158.7,72489,580,-6.594960679685605,379,31240,0.06226977932965383
0.07,145.12,73447,590,-6.206640574345176,385,31720,0.02889669922296889
0.07,139.85,74770,600,-6.0583988851294786,393,32384,0.029144256783183664
0.07,141.48,76731,610,-6.197153134356947,404,33360,0.0544472228793893
0.07,135.82,78827,620,-6.019915569317785,418,34408,0.05499890961800702
0.07,128.79,80051,630,-5.675381865795585,425,35024,0.06330567310214974
0.07,123.27,80912,640,-5.397565805107922,431,35448,0.080853138002567
0.07,116.4,81942,650,-5.051230291805109,438,35968,0.04687304512481205
0.07,120.79,83187,660,-5.17639110151843,446,36592,0.08251098587061279
0.07,123.39,84093,670,-5.230380662471689,451,37040,0.06480343497241847
0.07,128.65,85454,680,-5.380006344212746,460,37720,0.054845637670950964
0.07,132.86,86833,690,-5.440057769629883,469,38416,0.03752590122167021
0.07,128.06,87676,700,-5.174601617459531,474,38832,0.07421787167550065
0.07,117.7,88601,710,-4.637505458308582,480,39296,0.04707845053053461
0.07,106.59,89586,720,-4.123042037615311,486,39792,0.10122947211493738
0.07,106.77,90828,730,-4.088689333772593,493,40408,0.06420193481608294
0.07,112.79,92291,740,-4.299662674795634,501,41144,0.09224569133948535
0.07,115.36,93578,750,-4.423701560557687,508,41784,0.029292952094692737
0.07,112.23,94510,760,-4.327407572911611,513,42248,0.05651739041786641
0.07,110.87,95280,770,-4.322843395559112,517,42632,0.10191065102117136
