rollout/exploration_rate,rollout/ep_len_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/loss,train/n_updates
0.97477375,107.5,10,1,1085,10.75000000000001,,
0.9507099999999997,105.0,20,2,2120,10.500000000000009,,
0.9311567500000002,97.7,30,3,2961,9.770000000000008,,
0.9118592499999998,93.775,40,4,3791,9.377500000000003,,
0.8903297500000001,93.34,50,6,4717,9.334000000000005,,
0.8716134999999999,91.03333333333333,60,7,5522,9.103333333333335,,
0.8531530000000003,89.22857142857143,70,8,6316,8.922857142857149,,
0.8312514999999998,89.725,80,10,7258,8.972500000000005,,
0.8071180000000002,91.17777777777778,90,12,8296,9.117777777777784,,
0.788332,90.04,100,13,9104,9.004000000000007,,
0.7515737499999997,95.0,110,19,10685,9.500000000000007,0.1428700489923358,336
0.7163500000000003,99.8,120,30,12200,9.980000000000013,0.14661611814517528,1096
0.7077009999999999,95.11,130,32,12572,9.511000000000012,0.12695320695638657,1280
0.6738954999999999,101.35,140,43,14026,10.135000000000018,0.060423884529882343,2008
0.6609220000000001,97.67,150,47,14584,9.767000000000017,0.08054777004144853,2288
0.6170027499999999,108.51,160,60,16473,10.85100000000002,0.07296542376207071,3232
0.5674105000000003,121.9,170,76,18606,12.190000000000028,0.06469011352601228,4296
0.5346512499999999,126.57,180,86,20015,12.657000000000028,0.06598355252936017,5000
0.5107270000000002,126.48,190,94,21044,12.648000000000033,0.079237801473937,5520
0.48919750000000006,127.66,200,101,21970,12.766000000000036,0.11226481491758022,5984
0.4563917499999999,125.96,210,111,23381,12.596000000000034,0.0803353803785285,6688
0.43067725000000023,121.87,220,120,24487,12.187000000000028,0.12832220912969206,7240
0.3918497499999999,134.85,230,132,26157,13.485000000000031,0.13009182560199406,8072
0.36227575000000023,133.03,240,142,27429,13.30300000000003,0.07321025995042874,8712
0.33570100000000014,138.88,250,151,28572,13.888000000000028,0.0989136624339153,9280
0.29568775000000036,137.2,260,164,30293,13.720000000000027,0.10119805434078444,10144
0.2728330000000002,125.7,270,172,31276,12.57000000000002,0.12805944069987163,10632
0.2527682499999999,120.24,280,179,32139,12.024000000000015,0.06486801085702609,11064
0.23251750000000004,118.66,290,186,33010,11.866000000000012,0.06673965451773256,11504
0.2083142499999998,119.81,300,194,34051,11.981000000000009,0.14649556887161452,12024
0.18934224999999993,113.86,310,200,34867,11.38600000000001,0.10592665363219567,12432
0.16937049999999976,111.39,320,207,35726,11.13900000000001,0.08035535238741431,12856
