rollout/exploration_rate,rollout/ep_len_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/loss,train/n_updates
0.9860732500000001,58.9,10,0,599,2.739287558247128,,
0.96652,71.0,20,1,1440,3.733278178186219,,
0.9560109999999999,62.06666666666667,30,2,1892,3.0592510315186194,,
0.9315520000000002,72.6,40,3,2944,3.8054505889516377,,
0.9161372499999999,71.14,50,4,3607,3.6308726169219914,,
0.8964212499999998,73.25,60,5,4455,3.7130281845788344,,
0.8771702500000002,74.47142857142858,70,7,5283,3.8004289872963626,,
0.8518974999999998,78.625,80,8,6370,3.9064543558242946,,
0.8067459999999999,91.35555555555555,90,12,8312,4.6392812016177585,,
0.7658260000000002,99.72,100,15,10072,5.115312682181802,0.09233584842877463,32
0.7457147500000001,102.38,110,21,10937,5.2986288364088345,0.11389858712936984,464
0.7108397499999999,108.97,120,32,12437,5.524809889103097,0.14307025499692827,1216
0.6688735000000001,122.5,130,45,14242,6.391598358296724,0.08695068042288767,2120
0.6426009999999998,123.28,140,53,15372,6.418683103231647,0.07789511409646366,2680
0.60849325,131.32,150,64,16839,6.893857497715171,0.06051132860011421,3416
0.5601797499999999,143.62,160,79,18917,7.559637468617456,0.09176781434507575,4456
0.516772,154.01,170,93,20784,8.001033335981067,0.08306155526952352,5384
0.4915922500000003,153.97,180,101,21867,8.029476517221669,0.09509600889577996,5928
0.4712019999999999,143.32,190,108,22744,7.357350189068011,0.06474248353333678,6368
0.43388575000000007,141.77,200,120,24349,7.347659842958692,0.08736519442754798,7168
0.40461400000000036,145.71,210,130,25608,7.478196508438129,0.08789661826449446,7800
0.3862000000000001,138.63,220,136,26400,7.145061058105988,0.07981280304375105,8192
0.3563004999999998,133.44,230,146,27686,6.684462275160275,0.08003927892423235,8840
0.3219835000000001,136.9,240,157,29162,6.78696200036779,0.0798445628315676,9576
0.2914330000000003,135.37,250,168,30476,6.625299743070046,0.08211877036956139,10232
0.2682760000000003,124.55,260,176,31472,5.951634121354239,0.08663782218354754,10728
0.24044575000000024,117.85,270,185,32669,5.645164724851326,0.10689627716783434,11328
0.2192185000000001,116.15,280,192,33582,5.617911359070555,0.0967429393203929,11784
0.18987699999999996,120.0,290,202,34844,5.800184754283266,0.053237104904837906,12416
0.16848700000000016,113.15,300,210,35764,5.236235690612049,0.11368772928835824,12880
0.1364717500000001,114.33,310,221,37141,5.201963480039171,0.12602354149566963,13568
0.10887399999999992,118.28,320,230,38328,5.26750977913106,0.07795575039926916,14160
0.09215724999999997,112.61,330,236,39047,4.972248262198232,0.06409691309090704,14520
0.07423150000000012,105.56,340,242,39818,4.579724587621291,0.06722106132656336,14904
0.07,104.1,350,251,40986,4.368373213021533,0.10406528171733953,15488
0.07,102.72,360,258,41844,4.362244489044831,0.13343299267580733,15920
0.07,102.53,370,267,43022,4.25957299722853,0.055673500581178814,16504
0.07,100.04,380,272,43686,4.107326232156869,0.1304842495592311,16840
0.07,95.26,390,279,44470,3.8739860128619297,0.0974991858820431,17232
0.07,97.02,400,287,45566,3.9839977843891843,0.11818753182888031,17776
0.07,95.0,410,297,46741,3.949352622549171,0.1579889329150319,18368
0.07,101.01,420,312,48529,4.264554523249018,0.10985236975830048,19264
0.07,106.96,430,322,49843,4.556327885984728,0.13961882144212723,19920
0.07,108.67,440,330,50785,4.62029987335128,0.12525124626699835,20392
0.07,109.44,450,340,52030,4.7967207730290164,0.16474131273571402,21008
0.07,116.59,460,352,53603,5.1030266623819465,0.15365458908490837,21800
0.07,115.11,470,361,54633,5.11020278235448,0.1299825719324872,22312
0.07,121.46,480,371,55932,5.410878235670191,0.06097615807084367,22960
0.07,127.61,490,382,57331,5.748587303883222,0.12803166499361396,23664
0.07,132.06,500,394,58872,6.018567700368056,0.1183699710527435,24432
0.07,137.37,510,407,60578,6.269251472665286,0.09178684477228671,25288
0.07,127.46,520,414,61375,5.844805158405946,0.15026653604581952,25680
0.07,125.56,530,423,62499,5.738617120845083,0.10411929222755134,26248
0.07,128.07,540,433,63692,5.846554795420148,0.13566030288347974,26840
0.07,124.0,550,440,64530,5.626394820295755,0.07471466163406149,27264
0.07,118.06,560,447,65509,5.361732763861516,0.10674179275520146,27752
0.07,128.85,570,463,67618,5.770587505352996,0.15170407819096,28808
0.07,129.16,580,473,68948,5.735135866494046,0.2084699252154678,29472
0.07,136.95,590,490,71126,6.016284058045633,0.13627431046916172,30560
0.07,136.24,600,501,72596,5.900283288541286,0.14778585289604962,31296
0.07,135.63,610,514,74241,5.813058768681987,0.10875712905544788,32120
0.07,143.97,620,527,75872,6.169173981155078,0.10883490525884554,32928
0.07,148.42,630,539,77441,6.303554986581396,0.18220117327291518,33720
0.07,151.75,640,551,78967,6.468100851933945,0.15422314428724349,34480
