rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,train/loss,train/n_updates
37.0,-1.4482482974292679,10,0,380,0.991165,,
85.2,-4.139876820048457,20,2,1724,0.9599170000000001,,
81.36666666666666,-3.783520130062934,30,3,2471,0.94254925,,
81.825,-4.156038418920343,40,4,3313,0.9229727499999998,,
89.42,-4.682822843607687,50,6,4521,0.8948867500000001,,
83.58333333333333,-4.399527218998776,60,6,5075,0.8820062499999999,,
92.64285714285714,-5.20348071368768,70,9,6555,0.84759625,,
97.35,-5.6103994595472955,80,11,7868,0.8170689999999998,,
89.84444444444445,-5.124104881804062,90,12,8176,0.8099079999999999,,
90.09,-5.2341274370910105,100,13,9109,0.7882157500000002,,
98.09,-5.9093259321053475,110,17,10289,0.7607807500000001,0.07447733594744932,144
95.09,-5.85944667255648,120,25,11333,0.7365077500000001,0.08343345664616209,664
105.46,-6.717250132812662,130,38,13117,0.69502975,0.04673924352027825,1552
108.98,-6.778176290250876,140,47,14311,0.6672692499999999,0.037803728631843114,2152
110.42,-6.739776293916102,150,58,15663,0.63583525,0.10353435314027593,2824
117.52,-6.980139088834554,160,68,16927,0.60644725,0.05714591548894532,3456
111.99,-6.4037468522553285,170,75,17854,0.5848945000000002,0.14039841180783696,3920
109.8,-5.979287678386601,180,83,18948,0.5594589999999998,0.07585419274982996,4472
122.68,-6.538992881873594,190,96,20544,0.5223519999999999,0.1051804690505378,5264
123.66,-6.303031545962809,200,104,21575,0.49838125000000033,0.09702585556078702,5784
120.17,-5.856380041462964,210,111,22406,0.4790605000000002,0.040843139053322375,6200
122.73,-5.836329919545096,220,122,23706,0.44883549999999994,0.1044579898007214,6848
119.53,-5.316663178689845,230,133,25170,0.41479750000000004,0.05995658040046692,7584
120.64,-5.292278628556614,240,144,26475,0.38445624999999994,0.03331248107133433,8232
120.47,-5.291148212891312,250,155,27810,0.35341750000000005,0.08965292654465884,8904
116.12,-5.120190104964861,260,162,28639,0.3341432500000002,0.08096285106148571,9312
114.41,-5.0421996396021775,270,168,29395,0.31656625000000016,0.05124166241148487,9696
114.35,-5.10800173483702,280,177,30483,0.2912702500000003,0.09008912753779441,10240
107.75,-4.843220695187305,290,185,31419,0.2695082500000001,0.051404198922682554,10704
108.17,-4.9589593294427,300,194,32492,0.24456099999999992,0.024937927373684943,11240
108.13,-4.976143973354128,310,201,33319,0.22533324999999993,0.11687626549974084,11656
112.13,-5.1460085599749315,320,215,35019,0.18580825000000012,0.10892702266573906,12504
111.43,-5.120025545754123,330,227,36413,0.15339775,0.08726377692073584,13200
108.27,-5.020306976864391,340,236,37402,0.1304035,0.08869359642267227,13696
106.26,-4.869460572400435,350,246,38536,0.1040380000000003,0.06545197294326499,14264
106.85,-4.87443633926719,360,253,39424,0.08339200000000035,0.06430248997639865,14704
107.79,-4.888980985491016,370,260,40274,0.07,0.06312102050287649,15136
104.97,-4.747300843271939,380,267,41080,0.07,0.08706068189349025,15536
103.55,-4.659566274053493,390,274,41874,0.07,0.06350043299607933,15936
102.67,-4.548011287648268,400,283,42859,0.07,0.07193468126934022,16424
100.65,-4.419399648311314,410,288,43484,0.07,0.09988752147182822,16736
94.05,-4.061666333377337,420,297,44524,0.07,0.06347123114392161,17256
90.3,-3.883699125322932,430,306,45543,0.07,0.09144018706865609,17768
86.35,-3.678416405101053,440,311,46137,0.07,0.0746512699406594,18064
79.36,-3.366323461354241,450,315,46572,0.07,0.11279887752607465,18280
81.97,-3.4804317984844624,460,325,47721,0.07,0.0728994298260659,18856
83.49,-3.5415491471478835,470,334,48723,0.07,0.11106720694806427,19360
83.45,-3.579300186587084,480,341,49525,0.07,0.08268686605151743,19760
85.46,-3.649100764397577,490,350,50520,0.07,0.12462257931474596,20256
88.21,-3.779442251209353,500,361,51780,0.07,0.14628371695289388,20888
91.02,-3.8859843557481457,510,368,52686,0.07,0.028197946725413203,21336
87.29,-3.7551953026866927,520,374,53353,0.07,0.13368151988834143,21672
83.47,-3.5782013051786743,530,380,53990,0.07,0.07903465174604207,21992
85.83,-3.662403496991573,540,387,54820,0.07,0.09654385701287538,22408
91.71,-3.914158535596836,550,396,55843,0.07,0.0748051464324817,22920
87.6,-3.7462268216168404,560,403,56581,0.07,0.09494841424748302,23288
86.92,-3.694004664116849,570,411,57515,0.07,0.11205047537805513,23752
90.63,-3.7990987169342065,580,422,58688,0.07,0.08083024056395516,24336
91.19,-3.823947259577472,590,431,59739,0.07,0.08696388395037502,24864
91.42,-3.8387567391349386,600,442,61022,0.07,0.1033874376444146,25504
92.24,-3.8799614193410097,610,451,62010,0.07,0.10589410050306469,26000
98.51,-4.167748873218207,620,463,63304,0.07,0.12227174709551036,26648
100.25,-4.210807375915104,630,470,64115,0.07,0.053463372867554426,27056
101.88,-4.263319772915057,640,478,65108,0.07,0.03490827919449657,27552
103.43,-4.2457523029138,650,489,66286,0.07,0.07090304314624518,28136
112.35,-4.444326596459001,660,503,67916,0.07,0.04359997238498181,28952
117.49,-4.614437028296901,670,516,69364,0.07,0.07649236571160145,29680
121.28,-4.728209449327785,680,529,70916,0.07,0.08844714256701991,30456
128.56,-5.0359375914418845,690,545,72695,0.07,0.08813011238817126,31344
128.09,-4.983353441722191,700,555,73931,0.07,0.07648237037938088,31960
132.79,-5.057788439732605,710,567,75389,0.07,0.08906321541871876,32688
135.32,-5.109141303554145,720,581,76936,0.07,0.06689517491031438,33464
136.38,-5.1520688603225775,730,589,77853,0.07,0.09349887317512184,33920
144.46,-5.443712833463174,740,605,79654,0.07,0.08785135706420988,34824
149.17,-5.517232965562947,750,619,81303,0.07,0.04976447828812525,35648
152.64,-5.778966743178376,760,637,83280,0.07,0.07791926962090656,36632
153.33,-5.970171459858501,770,650,84797,0.07,0.12069543602410704,37392
153.29,-5.887867507350191,780,664,86345,0.07,0.06649306308827363,38168
141.42,-5.375830611148758,790,669,86937,0.07,0.057497905392665416,38464
140.45,-5.287529853007512,800,679,88076,0.07,0.08880217449041083,39032
145.46,-5.517004661732078,810,695,90035,0.07,0.10476533102337271,40016
145.18,-5.3125596145056715,820,708,91554,0.07,0.10483205295167863,40776
154.24,-5.527843170845086,830,724,93377,0.07,0.08577178174164146,41688
150.99,-5.385334554409851,840,737,94853,0.07,0.07662925569457002,42424
144.2,-5.309772517254527,850,746,95823,0.07,0.07436283980496228,42904
141.35,-5.161321448583302,860,761,97515,0.07,0.0809788134356495,43752
141.79,-4.929519225774073,870,775,99076,0.07,0.04027224000310525,44536
143.76,-5.049256920031803,880,791,100821,0.07,0.07458666706224903,45408
148.46,-5.185990444112007,890,800,101883,0.07,0.0753714328748174,45936
153.11,-5.346058782484424,900,814,103487,0.07,0.06629902200074866,46736
147.76,-5.206543354891035,910,826,104911,0.07,0.06264604115858674,47448
142.46,-5.154680153169498,920,835,105900,0.07,0.12436120002530515,47944
140.08,-5.199352500490814,930,849,107485,0.07,0.0689019916462712,48736
140.78,-5.295610960719175,940,863,109031,0.07,0.01558458775980398,49512
149.77,-5.551059362091816,950,879,110900,0.07,0.07230921217706054,50448
149.73,-5.533291348538375,960,894,112588,0.07,0.053459258226212114,51288
151.28,-5.712658139584841,970,908,114304,0.07,0.10798350523691624,52144
146.34,-5.547291028415205,980,919,115555,0.07,0.11233080076635815,52776
143.53,-5.474802694432601,990,926,116336,0.07,0.09006992296781391,53160
144.45,-5.575857197522615,1000,941,118032,0.07,0.059455868118675426,54008
145.25,-5.616663097286608,1010,954,119536,0.07,0.10813715489348397,54760
146.61,-5.6968526023392805,1020,964,120661,0.07,0.09727438515983522,55328
145.5,-5.719505090979356,1030,977,122135,0.07,0.06621154729509726,56064
141.13,-5.581623569875505,1040,986,123244,0.07,0.05102997619542293,56616
133.82,-5.3920312247660975,1050,996,124382,0.07,0.0881464658305049,57184
122.98,-5.045184741380473,1060,1002,124986,0.07,0.06617742113303393,57488
117.78,-4.8748585751007,1070,1012,126182,0.07,0.08827509504044428,58088
117.67,-4.885403045961563,1080,1023,127422,0.07,0.1168717403197661,58704
117.78,-4.9542375410140025,1090,1029,128214,0.07,0.07485599617939442,59104
115.52,-4.934535767918118,1100,1042,129684,0.07,0.06937623003614135,59840
113.2,-4.8250842942087475,1110,1053,130956,0.07,0.053243483940605074,60472
114.52,-4.88106425206672,1120,1064,132213,0.07,0.08173679671017453,61104
113.05,-4.783701278313076,1130,1076,133540,0.07,0.07605426281224936,61768
118.74,-4.987113247527058,1140,1090,135218,0.07,0.0917993662878871,62608
114.91,-4.8395500527854205,1150,1097,135973,0.07,0.04934371291892603,62984
126.63,-5.400365945141176,1160,1112,137749,0.07,0.07847618192317896,63872
128.87,-5.470082874610094,1170,1125,139169,0.07,0.06196085567353293,64584
131.74,-5.660140139714341,1180,1138,140696,0.07,0.06273687060456723,65344
137.79,-5.891353672748478,1190,1151,142093,0.07,0.0891908032936044,66040
141.45,-6.014771866609163,1200,1167,143929,0.07,0.07195362020866014,66960
146.42,-6.267802193271146,1210,1182,145698,0.07,0.08538977947318926,67848
154.47,-6.573930216760923,1220,1199,147760,0.07,0.02573994401609525,68872
161.57,-6.8038228859676675,1230,1218,149797,0.07,0.053339978912845254,69896
160.44,-6.644037560636084,1240,1232,151362,0.07,0.03147131447622087,70680
169.41,-6.911566116959311,1250,1246,153014,0.07,0.033551082597114146,71504
167.39,-6.566196711185375,1260,1260,154588,0.07,0.04991002756287344,72288
172.42,-6.533957497393306,1270,1277,156511,0.07,0.01318901008926332,73248
179.81,-6.633628428315927,1280,1297,158777,0.07,0.07122524420265108,74384
181.56,-6.566253392435114,1290,1311,160349,0.07,0.04044548992533237,75168
178.55,-6.268679920877191,1300,1324,161884,0.07,0.057753917353693396,75936
180.16,-6.133746913274751,1310,1341,163814,0.07,0.04201821735478006,76904
178.91,-5.916515605423832,1320,1358,165751,0.07,0.021670070273103192,77872
183.78,-6.128732816221758,1330,1381,168275,0.07,0.05017927003791556,79136
188.38,-6.303190298819361,1340,1398,170300,0.07,0.046394989447435364,80144
195.22,-6.680577838882316,1350,1419,172636,0.07,0.05927599492133595,81312
205.4,-7.292979443411965,1360,1441,175228,0.07,0.03284932070528157,82608
206.57,-7.6840459048016125,1370,1459,177268,0.07,0.042750476801302284,83632
210.83,-8.052053277811343,1380,1482,179960,0.07,0.05158518365351483,84976
210.92,-8.083082351043739,1390,1497,181541,0.07,0.06883220265444834,85768
209.95,-8.099966361112555,1400,1509,182979,0.07,0.023356579098617658,86488
207.6,-8.088325564421059,1410,1524,184674,0.07,0.05004898112383671,87336
196.76,-7.789854018933271,1420,1532,185527,0.07,0.06785503349965438,87760
181.66,-7.2315641378875695,1430,1541,186541,0.07,0.09622759564081207,88264
168.82,-6.755112320817427,1440,1548,187282,0.07,0.05186528095509857,88640
154.75,-6.141917251108258,1450,1555,188211,0.07,0.060959638067288324,89104
143.14,-5.610818121955252,1460,1568,189642,0.07,0.07271765917539597,89816
131.98,-5.07456528951775,1470,1576,190566,0.07,0.06976406229659915,90280
115.06,-4.400272478982464,1480,1586,191566,0.07,0.08650576329091564,90776
112.28,-4.3087167074366235,1490,1597,192869,0.07,0.05082931986544281,91432
114.3,-4.46985118975487,1500,1611,194509,0.07,0.042594683123752475,92248
107.05,-4.254094689409875,1510,1620,195479,0.07,0.05104258866049349,92736
110.2,-4.427426685228302,1520,1630,196647,0.07,0.05019022832857445,93320
112.65,-4.520336209971449,1530,1642,197906,0.07,0.06045492217526771,93952
115.7,-4.677403777718106,1540,1651,198952,0.07,0.042173059919150546,94472
117.57,-4.781077453828542,1550,1660,200068,0.07,0.051955343573354185,95032
