rollout/exploration_rate,time/time_elapsed,rollout/ep_len_mean,time/episodes,time/total_timesteps,rollout/ep_rew_mean,train/n_updates,train/loss
0.9841202500000003,0,67.3,10,683,2.7754150323195583,,
0.9696820000000002,1,64.2,20,1304,2.98589339559284,,
0.9565225000000002,2,61.333333333333336,30,1870,2.976171201934337,,
0.9475712499999999,2,55.375,40,2255,2.6427019539700347,,
0.9289480000000002,3,60.12,50,3056,2.901005575442227,,
0.9143237499999999,4,60.416666666666664,60,3685,2.896642685668125,,
0.9002575000000002,5,60.285714285714285,70,4290,2.896925774061877,,
0.8797277499999999,7,63.6625,80,5173,3.100968673797695,,
0.86326675,8,64.34444444444445,90,5881,3.1272100441930553,,
0.8420162500000001,9,66.95,100,6795,3.2461022249783427,,
0.8295775000000002,10,65.47,110,7330,3.2406090976770203,,
0.8196032499999999,11,63.55,120,7759,3.1558148089550158,,
0.8055370000000002,12,63.94,130,8364,3.1704876852386534,,
0.7875880000000003,14,67.81,140,9136,3.3353880019500948,,
0.78337975,14,61.61,150,9317,3.0101819609081457,,
0.7588045000000001,18,65.89,160,10374,3.2387006335438553,184,0.20023937316727825
0.7364380000000003,25,69.46,170,11336,3.438654113140183,664,0.18135748543863883
0.7160942500000002,31,69.38,180,12211,3.3753730818439167,1104,0.07714004687295528
0.6929604999999999,39,72.25,190,13206,3.5519045244204803,1600,0.2043399140238762
0.6667809999999998,47,74.37,200,14332,3.687857734322849,2160,0.14646054711192846
0.6463209999999999,54,77.82,210,15212,3.8459762317872075,2600,0.09860884106092271
0.6341844999999999,58,78.75,220,15734,3.8477262690345553,2864,0.13848663866519928
0.6183977499999997,63,79.49,230,16413,3.838125727983802,3200,0.11019927193410695
0.5994722500000003,69,79.91,240,17227,3.8211449882467883,3608,0.11011575537850149
0.585964,73,83.91,250,17808,3.9770413534336235,3896,0.12989901285618544
0.576106,77,77.58,260,18232,3.626178499535594,4112,0.12980575130495708
0.5637369999999999,81,73.28,270,18764,3.348670449096973,4376,0.12061490891210269
0.5565062500000002,83,67.64,280,19075,3.0925423934042686,4536,0.13200444790709298
0.5457182500000002,87,62.33,290,19539,2.770463642077972,4768,0.08069976746628527
0.5358835000000002,90,55.3,300,19962,2.356934619181678,4976,0.14332279612426646
0.5228867499999997,94,52.09,310,20521,2.138256033042267,5256,0.12352878032834269
0.5092622499999998,99,52.73,320,21107,2.1352347571013626,5552,0.15539859514683485
0.4993810000000002,102,50.19,330,21532,2.0117702153246433,5760,0.2047145621618256
0.4865004999999999,107,47.59,340,22086,1.9072470702259061,6040,0.13476756165619008
0.4774329999999999,110,45.68,350,22476,1.828043906117959,6232,0.12474151700735092
0.4692025000000002,112,44.98,360,22830,1.8026192469534568,6408,0.2000836804509163
0.4599025000000001,116,43.66,370,23230,1.7395593473098863,6608,0.1997689219424501
0.45123025000000017,119,44.28,380,23603,1.75375283703858,6800,0.10758148785680532
0.4409537499999999,122,44.06,390,24045,1.7416882187505072,7016,0.12845018701045774
0.43165374999999995,125,43.83,400,24445,1.772019590755584,7216,0.2210078751668334
0.42514375000000015,127,41.04,410,24725,1.6797589653421248,7360,0.21166307182284072
0.41558799999999996,131,39.29,420,25136,1.6041780023548486,7560,0.18034070951398462
0.40877574999999977,133,37.97,430,25429,1.540120655569778,7712,0.23159957368625328
0.4004755000000001,136,36.0,440,25786,1.4670605477687804,7888,0.21376685332506895
0.3934540000000001,138,35.12,450,26088,1.4434294402131842,8040,0.16325753985438496
0.3882227500000004,140,33.83,460,26313,1.3811117275261788,8152,0.24909794761333615
0.3821080000000001,142,32.46,470,26576,1.331095855363565,8280,0.16486207081470639
0.37638850000000024,144,31.19,480,26822,1.2702229392388817,8408,0.21723383094649762
0.36839050000000007,147,30.21,490,27166,1.227742294321521,8576,0.24077198602026328
0.35455674999999975,152,32.16,500,27761,1.2858165626231914,8880,0.19657020922750235
0.3498835000000001,153,31.37,510,27962,1.241498389262984,8976,0.18919486994855106
0.3412577499999999,156,30.97,520,28333,1.2314040124540486,9160,0.24203054420650005
0.3266335,162,34.33,530,28962,1.3558171000600405,9480,0.22016723453998566
0.31593850000000023,165,35.36,540,29422,1.3999803342165054,9704,0.2789715827675536
0.3066152500000001,168,36.35,550,29823,1.423824533196928,9904,0.1482985569164157
0.2920607500000002,174,40.36,560,30449,1.5885530921624849,10224,0.2521630022674799
0.2868062499999998,175,39.99,570,30675,1.5814871525065533,10336,0.3136462885886431
0.28157500000000024,177,39.78,580,30900,1.5803566064821526,10448,0.2204772678669542
0.2756462500000001,179,38.89,590,31155,1.5355813290658764,10576,0.20386732346378267
0.26692749999999976,183,36.69,600,31530,1.4301093044158362,10760,0.2738291770219803
0.24830425000000012,189,42.69,610,32331,1.6628496235043497,11160,0.26686902064830065
0.24077124999999977,192,42.22,620,32655,1.632994157982022,11320,0.19143797643482685
0.23514475000000024,194,38.35,630,32897,1.4904114399201802,11448,0.21325329889077693
0.22624000000000022,197,37.58,640,33280,1.4673181964377648,11632,0.1684801895171404
0.21931150000000021,200,36.55,650,33578,1.4299430225880119,11784,0.22930897574406117
0.2145917500000002,201,32.32,660,33781,1.2702933959821112,11888,0.24189314804971218
0.20589625,205,33.8,670,34155,1.3192773697775129,12072,0.15979157807305455
0.19813075000000024,207,34.89,680,34489,1.3674615719534455,12240,0.2570942079182714
0.1881797500000001,211,36.62,690,34917,1.4325236522482796,12456,0.20519468188285828
0.17492724999999998,216,38.57,700,35487,1.502688697411715,12736,0.26929994113743305
0.16709200000000035,218,33.93,710,35824,1.322930786545895,12904,0.24670813023112714
0.15997750000000022,221,33.75,720,36130,1.3256566975671384,13064,0.23806256614625454
0.1557925000000001,222,33.13,730,36310,1.2980024111186919,13152,0.22492449078708887
0.15181674999999994,224,31.01,740,36481,1.213531796130983,13240,0.38183679431676865
0.1457717500000001,226,30.63,750,36741,1.1944305630788912,13368,0.3419260121881962
0.13974999999999982,228,31.19,760,37000,1.1976749227822423,13496,0.18386535695753992
0.1319147500000002,231,30.82,770,37337,1.166348915242266,13664,0.2775991093367338
0.12405625000000031,234,30.86,780,37675,1.1462826699356916,13832,0.28725914005190134
0.12045249999999996,235,28.13,790,37830,1.0582210245866364,13912,0.23042333591729403
0.11570950000000035,237,24.47,800,38034,0.923083925541572,14016,0.21362410229630768
0.11066425000000035,238,23.27,810,38251,0.8786042671699557,14120,0.3151041951496154
0.10689775000000001,240,21.83,820,38413,0.8181294584884955,14200,0.3359832037240267
0.10389850000000045,241,21.32,830,38542,0.7907980022364381,14264,0.2962091853842139
0.097993,243,22.15,840,38796,0.8073282912395952,14392,0.27650465071201324
0.09164575000000019,245,22.28,850,39069,0.8235019844327905,14528,0.2268823185004294
0.08743749999999995,247,21.5,860,39250,0.8063715273172797,14624,0.26849782548379153
0.08290375000000016,248,20.08,870,39445,0.7644683692034568,14720,0.35874088667333126
0.07390600000000014,252,20.57,880,39832,0.7900293573289607,14912,0.29847699822857976
0.07032550000000037,253,20.56,890,39986,0.7747816909533166,14992,0.2524859318509698
0.07,255,20.57,900,40191,0.7832063101029731,15088,0.22545536258257926
0.07,256,20.03,910,40354,0.7622797071648151,15176,0.27389784436672926
0.07,259,21.18,920,40631,0.792318176417327,15312,0.42537038773298264
0.07,260,21.73,930,40815,0.8022305901116986,15400,0.18681034399196506
0.07,261,20.57,940,40953,0.7565734569011936,15472,0.332545880228281
0.07,262,19.15,950,41084,0.6926601105292762,15536,0.3069323282688856
0.07,264,19.28,960,41278,0.6952213788020757,15632,0.2995148808695376
0.07,266,20.09,970,41554,0.7161644297806724,15776,0.43640945106744766
0.07,269,19.16,980,41848,0.6798608632903423,15920,0.38136098720133305
0.07,270,18.54,990,41940,0.6566817551402605,15968,0.18704990111291409
0.07,271,17.93,1000,42084,0.6276643906352813,16040,0.24635060876607895
0.07,272,17.83,1010,42237,0.6248150195209522,16112,0.20844013057649136
0.07,274,16.82,1020,42413,0.6010393375195633,16200,0.27808478102087975
0.07,275,16.97,1030,42612,0.6207497430142619,16304,0.3488598298281431
0.07,277,17.33,1040,42786,0.6425560853790341,16392,0.37727625761181116
0.07,278,17.34,1050,42918,0.6496653975248478,16456,0.2901076031848788
0.07,279,16.79,1060,43057,0.6305375675824331,16528,0.32802167860791087
0.07,280,15.37,1070,43191,0.5926032659767181,16592,0.4633290432393551
0.07,282,14.3,1080,43378,0.5494200622188413,16688,0.2889431221410632
0.07,283,14.91,1090,43531,0.5769575768876058,16760,0.3160447282716632
0.07,284,15.06,1100,43690,0.5892142533469908,16840,0.2947745630517602
0.07,286,15.37,1110,43874,0.5985969592819259,16936,0.2650317130610347
0.07,287,15.09,1120,44022,0.5786423527409079,17008,0.4052731413394213
0.07,288,14.39,1130,44151,0.5540798111192733,17072,0.30678730364888906
0.07,289,13.89,1140,44275,0.5399447472968234,17136,0.34572097286581993
0.07,290,13.94,1150,44412,0.5394585757139901,17200,0.4284349922090769
0.07,292,14.71,1160,44628,0.5600352574376776,17312,0.45435028709471226
0.07,293,14.87,1170,44778,0.566578439679017,17384,0.38776841142680496
0.07,295,14.66,1180,44944,0.5675077113657947,17464,0.31469140062108636
0.07,296,14.85,1190,45116,0.5721160012016547,17552,0.337492648512125
0.07,298,15.89,1200,45379,0.6040746666592125,17688,0.3136883703991771
0.07,299,15.17,1210,45491,0.575739789807096,17744,0.27672761864960194
0.07,301,15.21,1220,45643,0.5840865534752748,17816,0.31263655610382557
0.07,302,15.36,1230,45787,0.6020063212236065,17888,0.336748331785202
0.07,304,16.87,1240,46062,0.6535516437156386,18024,0.38934035785496235
0.07,306,17.41,1250,46253,0.673181057785794,18120,0.45327251218259335
0.07,307,16.93,1260,46421,0.6623108953630593,18208,0.4225415252149105
0.07,309,17.38,1270,46616,0.6671784087633194,18304,0.32490873988717794
0.07,310,17.74,1280,46818,0.6752198608563789,18408,0.3892744090408087
0.07,312,17.57,1290,46973,0.677861681224731,18480,0.41190953459590673
0.07,313,16.67,1300,47146,0.6441257701767539,18568,0.493111714720726
0.07,314,17.15,1310,47306,0.6602739818280352,18648,0.4127432368695736
0.07,316,17.26,1320,47469,0.6662994051193403,18728,0.35979862604290247
0.07,318,17.83,1330,47670,0.6701189833519194,18832,0.297186566516757
0.07,319,16.77,1340,47839,0.6355710514391802,18912,0.5236582905054092
0.07,321,16.92,1350,48045,0.6367701342337523,19016,0.49457797035574913
0.07,322,17.49,1360,48270,0.6519493610831896,19128,0.3432976526673883
0.07,324,17.26,1370,48442,0.6495589620223774,19216,0.3783267408143729
0.07,327,18.28,1380,48746,0.6788351092573395,19368,0.40756992250680923
0.07,330,20.38,1390,49111,0.7364121102315218,19552,0.4189195167273283
0.07,333,22.31,1400,49477,0.7939556952665514,19736,0.3157373070716858
0.07,335,22.89,1410,49695,0.7989939112146515,19840,0.3542579971253872
0.07,337,23.41,1420,49910,0.8080380814002922,19952,0.3455762981902808
0.07,339,24.11,1430,50181,0.838625961770118,20088,0.32292677089571953
0.07,341,24.51,1440,50390,0.8418846748879978,20192,0.3498858008533716
0.07,342,24.26,1450,50571,0.8401820981795138,20280,0.2645069248974323
0.07,345,25.14,1460,50884,0.839835537567197,20440,0.4410398509353399
0.07,346,25.34,1470,51076,0.8476175567474163,20536,0.33609519992023706
0.07,350,27.13,1480,51559,0.9101131963443295,20776,0.24147496931254864
0.07,354,27.39,1490,51950,0.9131385516202292,20968,0.3735367991030216
0.07,357,27.71,1500,52348,0.929185836049395,21168,0.4692181497812271
0.07,361,30.38,1510,52833,1.0284505592947022,21416,0.42978520691394806
0.07,363,30.52,1520,53062,1.021409382422081,21528,0.3738057427108288
0.07,366,30.73,1530,53354,1.0030137888662312,21672,0.43855711445212364
0.07,368,31.76,1540,53666,1.018165131496349,21832,0.38782448042184114
0.07,370,32.38,1550,53909,1.0199783727763785,21952,0.2935771094635129
0.07,372,30.9,1560,54074,0.9988256433235659,22032,0.4043823191896081
0.07,373,30.74,1570,54250,0.9893597007833901,22120,0.30397455021739006
0.07,375,27.86,1580,54445,0.8833833010583205,22216,0.35303048603236675
0.07,376,25.47,1590,54597,0.8148403920419347,22296,0.4600659515708685
0.07,377,23.04,1600,54752,0.7181123002476969,22368,0.3969955847132951
0.07,381,21.57,1610,55090,0.6292270446378712,22544,0.41516496299300343
0.07,382,21.01,1620,55263,0.6252707226183,22624,0.4274897687137127
0.07,384,20.33,1630,55487,0.6178812987491785,22736,0.40501393377780914
0.07,387,20.71,1640,55837,0.6238005587432423,22912,0.4015376418828964
0.07,389,20.08,1650,56017,0.5994403904686938,23008,0.37259154114872217
0.07,390,19.86,1660,56160,0.5862105023064452,23072,0.4771946333348751
0.07,391,19.65,1670,56315,0.5762266871961479,23152,0.4074152261018753
0.07,393,19.83,1680,56528,0.5895686739738483,23256,0.3493248410522938
0.07,394,19.86,1690,56683,0.5817572084488019,23336,0.3243972519412637
0.07,396,20.36,1700,56888,0.5889866800109731,23440,0.3302560169249773
0.07,399,20.63,1710,57253,0.6230950201393801,23624,0.39745888859033585
0.07,401,21.41,1720,57504,0.6333348689146777,23744,0.25949234887957573
0.07,403,20.85,1730,57672,0.6166228053922825,23832,0.4111304506659508
0.07,404,18.53,1740,57790,0.5577045754316091,23888,0.3387962868437171
0.07,406,19.03,1750,58020,0.5763535223725467,24008,0.31959060207009315
0.07,408,20.01,1760,58261,0.6125090817933059,24128,0.3462501752655953
0.07,409,20.48,1770,58463,0.6277577865690791,24224,0.33889138512313366
0.07,412,21.6,1780,58788,0.6396970961237664,24392,0.3035620773443952
0.07,414,22.15,1790,58998,0.6562677130797289,24496,0.39821169152855873
0.07,417,23.7,1800,59358,0.7002671844173676,24672,0.4450928717851639
0.07,419,21.99,1810,59552,0.6495053617516799,24768,0.4398319134488702
0.07,420,21.17,1820,59721,0.627803643076735,24856,0.3607099438086152
0.07,422,21.36,1830,59908,0.6297994590181778,24952,0.45985905826091766
0.07,423,21.61,1840,60051,0.6387854704236893,25024,0.40543934516608715
0.07,425,21.7,1850,60290,0.6254178243474704,25144,0.385784562677145
0.07,427,21.31,1860,60492,0.6134011462622051,25240,0.3093034075573087
0.07,429,22.57,1870,60820,0.6304143987579414,25408,0.3307426245883107
0.07,431,20.73,1880,60961,0.5945025614990768,25480,0.46993301436305046
0.07,432,20.46,1890,61144,0.594283510098512,25568,0.2653873385861516
0.07,434,18.86,1900,61344,0.5554317377517255,25664,0.4497595578432083
0.07,435,18.67,1910,61519,0.555904717578335,25752,0.33768897503614426
0.07,437,19.23,1920,61744,0.5776821459541192,25864,0.2882009409368038
0.07,439,19.1,1930,61918,0.576442765294664,25952,0.3896139428252354
0.07,440,19.61,1940,62112,0.5923653622375293,26048,0.3764446957502514
0.07,442,19.48,1950,62338,0.6040090509426851,26168,0.30057573039084673
