time/total_timesteps,rollout/exploration_rate,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/episodes,train/n_updates,train/loss
2310,0.9462925000000002,230.0,2,14.596334513234268,10,,
3710,0.9137425000000002,184.5,4,11.138662148626139,20,,
5559,0.8707532499999999,184.3,6,10.807571366736957,30,,
7672,0.8216260000000002,190.8,9,11.488561436419104,40,,
9390,0.7816824999999998,186.8,11,11.197732389741489,50,,
11064,0.7427619999999999,183.4,17,11.04654816132949,60,528,0.028379936067722156
12181,0.7167917500000001,173.0142857142857,23,10.24108908727332,70,1088,0.019075995195635187
12779,0.7028882499999999,158.7375,25,9.245669535957767,80,1384,0.047544953295073356
13548,0.685009,149.53333333333333,29,8.598815071660828,90,1768,0.057064502596404054
14103,0.67210525,140.03,32,7.984881045153791,100,2048,0.01931817314471118
14811,0.6556442500000002,124.01,35,6.796963906734737,110,2400,0.05724624524373212
15219,0.6461582499999999,114.09,37,6.17892714397105,120,2608,0.10468806885182858
15785,0.6329987499999999,101.26,40,5.359391638500821,130,2888,0.09537499307771213
16358,0.6196765,85.86,43,4.262948362807076,140,3176,0.07635109343391377
16850,0.6082374999999999,73.6,46,3.4592077057017745,150,3424,0.0767059322388377
17430,0.5947524999999998,62.66,49,2.665239668751711,160,3712,0.09540862156427465
17952,0.5826159999999998,56.71,51,2.3250786794326466,170,3968,0.10442918862099759
18322,0.5740135000000002,54.43,53,2.256123258478348,180,4160,0.06713896787550766
18701,0.5652017500000003,50.53,55,2.087340391535352,190,4344,0.0764293558022473
19006,0.5581105000000004,48.03,57,1.959069960420232,200,4496,0.08570945990504697
19333,0.5505077500000001,44.22,58,1.8032592742036824,210,4664,0.15990144852548838
19701,0.5419517500000003,43.82,60,1.8116362280371674,220,4848,0.06737829273333773
20079,0.5331632500000001,41.94,62,1.74246934807498,230,5032,0.076611373340711
20438,0.5248165,39.8,64,1.6206907951532417,240,5216,0.11372862942516804
20803,0.5163302500000002,38.53,66,1.5705419895712138,250,5400,0.14035806932952255
21032,0.5110059999999998,35.02,67,1.4185137970151127,260,5512,0.09547504148213193
21377,0.50298475,33.25,69,1.355140414640577,270,5688,0.10412945708958432
21692,0.495661,32.7,70,1.3220208414292356,280,5840,0.1673188740387559
22071,0.4868492500000001,32.7,72,1.2950181715341946,290,6032,0.1923317015171051
22404,0.47910700000000006,32.98,74,1.3055673096706832,300,6200,0.059559673827607185
22831,0.46917925000000005,33.98,76,1.363463739505434,310,6408,0.09612507000565529
23047,0.4641572500000002,32.46,77,1.2772916101195622,320,6520,0.16614915151149035
23353,0.45704275000000005,31.74,79,1.2520183038366846,330,6672,0.16503765992820263
23702,0.44892850000000006,31.64,81,1.2454071413363188,340,6848,0.1480534952133894
24006,0.4418605000000002,31.03,82,1.2053964294222295,350,7000,0.1152260706294328
24317,0.4346297499999998,31.85,84,1.2228501421802334,360,7152,0.13070270488969982
24620,0.4275850000000002,31.43,86,1.2023033547676405,370,7304,0.14207957591861486
24888,0.4213540000000001,30.96,87,1.1672318043063106,380,7440,0.08907864626962692
25172,0.4147510000000002,30.01,89,1.130621932892101,390,7584,0.08070773596409708
25466,0.4079155000000003,29.62,90,1.1117991584876021,400,7728,0.18306038342416286
25743,0.40147524999999995,28.12,92,1.0422908883738178,410,7864,0.13901991245802492
25954,0.39656950000000035,28.07,93,1.0425254727888187,420,7976,0.13302510674111545
26278,0.3890365,28.25,95,1.0720069324321195,430,8136,0.15774523559957743
26647,0.3804572500000002,28.45,96,1.0920436914546046,440,8320,0.20824527554214
26852,0.3756909999999999,27.46,98,1.0529346662156194,450,8424,0.1195208951830864
27123,0.3693902499999998,27.06,99,1.04912770591327,460,8560,0.15991815575398505
27434,0.36215949999999997,27.14,101,1.0511505708194184,470,8712,0.13614072743803263
27737,0.35511475000000026,27.49,102,1.0741367914606987,480,8864,0.10364450351335108
27968,0.3497440000000003,26.96,104,1.0507611801991479,490,8976,0.15646151825785637
28259,0.34297825000000026,26.93,105,1.052670703534146,500,9128,0.191288142465055
28527,0.3367472499999997,26.84,107,1.04285321549575,510,9256,0.14303405117243528
28830,0.3297025,27.76,108,1.0834119226582866,520,9408,0.16773169627413154
29081,0.32386675,27.03,110,1.0380299856983342,530,9536,0.21544883120805025
29362,0.31733350000000005,26.15,111,0.995430008549447,540,9680,0.11821481632068753
29587,0.3121022499999999,26.35,113,1.0023194853180315,550,9792,0.16835845774039626
29877,0.30535975000000015,26.54,114,1.0003778370014675,560,9936,0.13843162916600704
30079,0.3006632499999997,25.45,115,0.9500860530814731,570,10032,0.11720850318670273
30306,0.2953855000000004,24.69,116,0.9130764265891991,580,10152,0.17023488320410252
30526,0.2902704999999999,24.58,118,0.911095510345576,590,10256,0.2323224046267569
30758,0.2848765000000002,23.99,119,0.8950739102203197,600,10376,0.2053723270073533
31095,0.2770412499999999,24.68,121,0.9167611833566665,610,10544,0.22290142718702555
31278,0.27278650000000004,23.48,122,0.8653412995155279,620,10632,0.1809570868499577
31468,0.26836899999999997,22.87,123,0.848172094692499,630,10728,0.13345209322869778
31707,0.2628122500000002,22.45,124,0.8252104993112376,640,10848,0.12253131344914436
31933,0.25755775000000036,22.46,125,0.8325386204864249,650,10960,0.17731331242248416
32157,0.2523497500000004,21.8,127,0.8196415883514904,660,11072,0.1866116002202034
32384,0.24707199999999985,22.05,128,0.8316805469215748,670,11184,0.257054905872792
32631,0.24132925000000038,22.25,129,0.8405064004562348,680,11312,0.17653494514524937
32892,0.23526099999999983,22.66,131,0.8400495918476303,690,11440,0.2194957146421075
33057,0.23142475000000007,21.99,132,0.7959809596842259,700,11528,0.20989741571247578
33296,0.2258680000000003,21.01,133,0.7573789334358091,710,11640,0.1681934641674161
33538,0.2202415000000001,21.6,134,0.7747040844383243,720,11768,0.18864963669329882
33759,0.21510324999999997,21.91,135,0.7770075381357077,730,11872,0.17271353490650654
33989,0.20975575000000013,21.82,137,0.7809873710327657,740,11992,0.16517970897257328
34179,0.20533825000000006,21.46,138,0.7520964022724502,750,12088,0.24028897006064653
34402,0.2001535000000001,21.45,139,0.7581599497891319,760,12200,0.18281651753932238
34595,0.19566625000000015,21.11,140,0.7524619071341114,770,12296,0.22720841178670526
34862,0.1894585000000003,21.31,142,0.7730990178079263,780,12424,0.20127543387934566
35067,0.18469225,20.75,143,0.7510203665701551,790,12528,0.23752897512167692
35286,0.17960050000000016,21.29,144,0.7717356881225984,800,12640,0.25728380400687456
35518,0.17420649999999993,21.22,145,0.7950739207030929,810,12752,0.2033506976440549
35731,0.16925425000000005,20.93,147,0.7857577631942929,820,12864,0.22558597475290298
35964,0.16383700000000012,21.05,148,0.796556111687231,830,12976,0.2314003286883235
36126,0.16007049999999978,20.37,149,0.7608718629936123,840,13056,0.2061362136155367
36322,0.15551349999999986,20.43,150,0.7878827750585203,850,13160,0.25907665491104126
36572,0.14970099999999997,20.7,151,0.7896960074718115,860,13280,0.23384227510541677
36802,0.14435350000000013,21.07,152,0.7983234079565028,870,13400,0.1998747307807207
36985,0.14009875000000005,20.23,153,0.7462465515926621,880,13488,0.20995498541742563
37168,0.13584400000000008,20.01,154,0.7465882007214815,890,13576,0.17506779730319977
37413,0.1301477499999999,20.27,156,0.7488365334496787,900,13704,0.25032271817326546
37634,0.12500950000000033,20.16,157,0.734995135550021,910,13816,0.21579797100275755
37835,0.12033625000000014,20.04,158,0.7243293248117756,920,13912,0.25636735279113054
38036,0.11566299999999996,19.72,159,0.7109823346609419,930,14016,0.30292767472565174
38257,0.11052474999999995,20.31,161,0.7397347103419709,940,14128,0.237230209633708
38426,0.10659550000000007,20.04,162,0.7080235186122592,950,14208,0.2725268639624119
38600,0.10254999999999981,19.28,163,0.6783107161023902,960,14296,0.21531232353299856
38816,0.09752799999999995,19.14,164,0.6651957990782491,970,14400,0.2512318817898631
38989,0.09350574999999994,19.04,165,0.67101946564376,980,14488,0.2335407417267561
39132,0.0901810000000004,18.64,165,0.6616399719047039,990,14560,0.20975612476468086
39290,0.08650749999999996,17.77,166,0.6375364351857612,1000,14640,0.24461338575929403
