rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/episodes,rollout/exploration_rate,time/total_timesteps,train/n_updates,train/loss
-4.528415633908628,750,110.0,930,0.07,100778,45384,0.056719542626524344
-4.081451596364698,756,102.74,940,0.07,101568,45776,0.04869749673525803
-4.1319432960049065,765,103.6,950,0.07,102861,46424,0.057973263144958764
-4.258773093117078,772,107.5,960,0.07,103822,46904,0.048620747082168236
-4.15508179583782,778,105.18,970,0.07,104619,47304,0.06925021696952172
-4.098798472522239,792,105.15,980,0.07,106399,48192,0.06543502930435352
-4.2705645912866,803,109.64,990,0.07,107713,48856,0.03899099776754156
-4.162786791032783,809,107.89,1000,0.07,108516,49256,0.0899453362217173
-4.275812227799332,822,112.67,1010,0.07,110205,50096,0.14845047239214182
-4.382867075570092,833,116.87,1020,0.07,111553,50776,0.1034079504897818
-4.805275752656637,850,129.2,1030,0.07,113798,51896,0.06648502743337303
-4.949770209777975,859,133.28,1040,0.07,114996,52496,0.11016438581282273
-5.11065210872149,872,137.44,1050,0.07,116705,53352,0.1124868585029617
-5.1170569546625035,879,136.87,1060,0.07,117609,53800,0.09129207229125313
-5.245619541361627,888,141.24,1070,0.07,118843,54416,0.0380532028793823
-5.121202012314355,900,139.55,1080,0.07,120454,55224,0.047738374705659226
-5.291062404547918,913,143.94,1090,0.07,122207,56096,0.019865319918608293
-5.5041467049213475,923,149.69,1100,0.07,123585,56792,0.08303121224162169
-5.479260348293391,935,149.31,1110,0.07,125236,57616,0.04753501433879137
-5.598156909169263,948,153.25,1120,0.07,126978,58488,0.07487651347764768
-5.291306215501676,959,144.67,1130,0.07,128365,59176,0.038052148738643155
-5.354977253234369,969,145.47,1140,0.07,129643,59816,0.07518799183890224
-5.036676567743533,977,139.15,1150,0.07,130720,60352,0.10153556989098433
-5.182923886874368,988,143.5,1160,0.07,132059,61024,0.04731434243149124
-5.251770363508438,998,144.5,1170,0.07,133393,61696,0.08833644451806322
-5.097444446396804,1006,138.57,1180,0.07,134411,62200,0.07637662469642237
-4.88044548727997,1014,131.69,1190,0.07,135476,62736,0.0825647687597666
-4.814469527108714,1022,129.39,1200,0.07,136624,63304,0.07154952606651932
-4.5179395840554655,1028,120.22,1210,0.07,137358,63672,0.06548735639080405
-4.118482263639675,1032,108.89,1220,0.07,137967,63976,0.0828061405045446
-4.022360372271721,1041,105.53,1230,0.07,139018,64504,0.10006126953521743
-3.7821753134722043,1046,98.8,1240,0.07,139623,64808,0.09210779384011403
-3.751833832958991,1052,95.8,1250,0.07,140400,65192,0.08204502775333822
-3.5987458784800372,1058,90.59,1260,0.07,141218,65608,0.1163060266408138
-3.402437718046075,1064,85.21,1270,0.07,142014,66000,0.0623784605122637
-3.307194064613786,1071,84.33,1280,0.07,142944,66464,0.09982112504076213
-3.067794629766902,1074,78.47,1290,0.07,143423,66704,0.0743248176004272
-2.795060094647705,1078,71.79,1300,0.07,143903,66944,0.011704952383297496
-2.6614939799207407,1081,68.12,1310,0.07,144270,67128,0.06374770432012156
-2.59859361203222,1084,65.84,1320,0.07,144651,67320,0.06363926827907562
-2.3704369854368776,1088,60.09,1330,0.07,145127,67560,0.05456357235379983
-2.4003112472062513,1094,61.54,1340,0.07,145877,67936,0.06332362385001034
-2.772955585483091,1106,69.58,1350,0.07,147458,68728,0.07918709819205105
-2.664890275270165,1111,68.11,1360,0.07,148129,69064,0.06401986451237462
-2.743209012127304,1117,69.34,1370,0.07,149048,69520,0.0749355637235567
-3.001081776179094,1128,74.12,1380,0.07,150456,70224,0.0819153641059529
-3.2569496424443423,1135,79.01,1390,0.07,151424,70704,0.08040848198288586
-3.370877321533306,1143,83.21,1400,0.07,152324,71160,0.04808240753482096
-3.4366642376966414,1147,84.61,1410,0.07,152831,71408,0.09202260465826839
-3.5562813536227793,1154,89.03,1420,0.07,153654,71824,0.07414313245681114
-3.8518483717153402,1162,94.79,1430,0.07,154706,72352,0.02037853965885006
-3.871827625764805,1169,95.54,1440,0.07,155531,72760,0.0811978808924323
-3.4128941082438486,1173,85.24,1450,0.07,156082,73040,0.06410700669221114
-3.5604374263930567,1181,87.62,1460,0.07,156991,73488,0.15443670935928822
-3.3914076614053608,1186,84.65,1470,0.07,157613,73800,0.09247780684381723
-3.027490031257577,1190,75.98,1480,0.07,158154,74072,0.1092258179851342
-2.9694217389821036,1199,77.19,1490,0.07,159243,74616,0.09111816706717946
-2.970518253832447,1206,75.72,1500,0.07,159996,74992,0.07094822303042747
-3.1415250621215067,1214,80.45,1510,0.07,160976,75480,0.08686789183411747
-3.2640293340208877,1221,81.37,1520,0.07,161891,75944,0.08334641644614749
-2.996581503949073,1225,75.51,1530,0.07,162357,76176,0.07027964599546976
-3.0743967250417903,1231,75.77,1540,0.07,163208,76600,0.08121430242317729
-3.0680402394189525,1237,76.47,1550,0.07,163829,76912,0.0626765272609191
-2.834189020744301,1240,72.19,1560,0.07,164310,77152,0.10994945809943601
-2.8641007002601424,1246,72.86,1570,0.07,164999,77496,0.10099543668911792
-3.0963364125913415,1256,79.71,1580,0.07,166225,78112,0.05869070239714347
-2.821364582162904,1259,72.81,1590,0.07,166624,78304,0.08439242973690853
-2.883199621407377,1266,74.36,1600,0.07,167532,78760,0.07991596202191431
-2.7231866865621233,1270,69.42,1610,0.07,168018,79008,0.09328723986982368
-2.544186670562067,1275,66.25,1620,0.07,168616,79304,0.10672380134928972
-2.6754968881149046,1282,70.46,1630,0.07,169503,79744,0.06376576927141286
-2.6089143399179036,1289,70.38,1640,0.07,170346,80168,0.07985700893914327
-2.582779978293694,1292,69.16,1650,0.07,170845,80416,0.10994100011885166
-2.735123672810389,1299,73.15,1660,0.07,171725,80856,0.047593736730050296
-2.7221253001274963,1304,72.41,1670,0.07,172340,81168,0.06363967078505084
-2.599109944985914,1310,68.18,1680,0.07,173143,81568,0.037561087097856216
-2.852648522044217,1320,76.96,1690,0.07,174420,82208,0.06196304952027276
-2.850511470913517,1326,76.47,1700,0.07,175279,82632,0.06465418011066504
-2.8973418872985395,1332,78.77,1710,0.07,175995,82992,0.06275683041894808
-2.9002221128564054,1337,79.03,1720,0.07,176619,83304,0.10649377800291404
-2.911383546696894,1344,79.23,1730,0.07,177526,83760,0.08022003434598446
-2.80528274091298,1349,77.23,1740,0.07,178169,84080,0.08628516900353134
-2.7788894866747773,1353,77.44,1750,0.07,178689,84344,0.07102492550620809
-2.734205386669987,1358,74.81,1760,0.07,179306,84648,0.08780178925371729
-2.798069033648199,1365,77.34,1770,0.07,180174,85080,0.08971787599148229
-2.774092042506577,1372,78.23,1780,0.07,181066,85528,0.12196341529488564
-2.8676332937243854,1383,79.75,1790,0.07,182495,86240,0.0809722799458541
-3.01002184616715,1393,85.45,1800,0.07,183924,86960,0.08513459147070535
-3.0884279287367877,1400,86.35,1810,0.07,184730,87360,0.08019885077374056
-3.2590183479731114,1408,90.73,1820,0.07,185792,87888,0.10680991702247411
-3.2427077431526175,1416,91.34,1830,0.07,186760,88376,0.11967503296909854
-3.2967532952511123,1422,91.88,1840,0.07,187457,88728,0.07646540747373365
-3.236196550353494,1424,89.63,1850,0.07,187752,88872,0.07195068406872451
-3.3938452279648685,1433,94.16,1860,0.07,188822,89408,0.07714564824709669
-3.3611480322883716,1439,93.33,1870,0.07,189607,89800,0.011675959336571395
-3.3251485515078603,1446,91.96,1880,0.07,190362,90176,0.08076296636136249
-3.1486655325973105,1453,86.3,1890,0.07,191225,90608,0.113980914989952
-3.1407899518506985,1465,86.86,1900,0.07,192710,91352,0.04687624756479636
-3.0499472498550797,1472,86.7,1910,0.07,193500,91744,0.1046746342908591
-2.9057974286039876,1476,82.11,1920,0.07,194103,92048,0.08983176326728426
-2.8349893718728705,1482,78.93,1930,0.07,194753,92376,0.12198814144358039
-2.987149070643746,1491,82.93,1940,0.07,195850,92920,0.051314408774487674
-3.0953312328062754,1495,85.58,1950,0.07,196410,93200,0.11007476330269128
-2.986609401210472,1502,84.05,1960,0.07,197327,93656,0.07932332236669026
-2.9919272257305796,1509,84.43,1970,0.07,198150,94072,0.028841930645285174
-3.0854390704806587,1516,85.25,1980,0.07,198987,94488,0.09942382213193923
-3.12117257855361,1522,84.31,1990,0.07,199756,94872,0.06874081585556269
