time/total_timesteps,rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/time_elapsed,rollout/exploration_rate,train/n_updates,train/loss
1492,148.2,10,8.157848494033775,1,0.9653109999999999,,
4062,202.1,20,11.60916861645891,5,0.9055584999999998,,
6027,199.9,30,11.264754804967199,8,0.8598722499999999,,
8744,217.6,40,13.00923317201968,12,0.7967020000000001,,
10981,218.62,50,13.656367688595585,20,0.7446917500000001,488,0.009796029413337237
12543,208.05,60,12.58246326956076,28,0.7083752500000002,1264,0.019279616389212606
13653,194.04285714285714,70,11.444891194261562,34,0.68256775,1824,0.019412589688727167
14235,176.9375,80,10.33794982931741,38,0.6690362500000001,2112,0.057763104861805914
14826,163.73333333333332,90,9.450556916030653,41,0.6552954999999998,2408,0.09620327402080875
15505,154.05,100,8.769095362512353,45,0.6395087500000003,2752,0.04840551480447175
16119,145.27,110,8.203973532971215,49,0.6252332500000002,3056,0.06776746831747005
16733,125.71,120,6.9518764115667215,52,0.6109577500000001,3360,0.07795738043932943
17222,110.95,130,6.128945673270449,55,0.5995885,3608,0.05883103469386697
17915,90.71,140,4.570529348542837,60,0.5834762500000003,3952,0.05856224423041567
18508,74.27,150,3.1782763299890315,64,0.5696890000000003,4248,0.05899727882933803
18895,62.52,160,2.608870789766197,67,0.5606912500000001,4440,0.07836001482792199
19521,57.68,170,2.361400388519957,71,0.5461367500000003,4760,0.05986372276674956
20082,57.47,180,2.3222072411609704,75,0.5330935000000001,5040,0.08881414798088372
20480,55.54,190,2.256994753709212,77,0.5238399999999999,5232,0.05126076124724932
20854,52.49,200,2.1117164042754317,79,0.5151445000000002,5424,0.09833799611078575
21350,51.31,210,2.052819021294136,83,0.5036125,5672,0.041733894060598686
21707,48.74,220,1.9227627847843913,85,0.4953122499999998,5848,0.10864283592673019
22079,47.57,230,1.838462089467425,87,0.48666325,6032,0.10888589342357591
22503,44.88,240,1.7651763010440122,90,0.47680524999999996,6248,0.070849344949238
22811,42.03,250,1.6573550193860385,92,0.46964425,6400,0.12958823202643543
23038,40.43,260,1.5791118674100164,93,0.4643665,6512,0.04227947207982652
23295,36.74,270,1.4473964190959612,95,0.45839125000000003,6640,0.11838585557416081
23611,34.29,280,1.3447712338799078,97,0.4510442499999999,6800,0.13789693731814623
24065,34.85,290,1.384476518365039,99,0.44048875,7032,0.05438962473999709
24342,33.88,300,1.3632694228311815,101,0.43404850000000017,7168,0.12896438548341393
24604,31.54,310,1.2676570756852772,102,0.4279569999999999,7296,0.1281202008249238
24910,31.03,320,1.2751728410523249,104,0.42084250000000034,7448,0.13906393945217133
25233,30.54,330,1.2587433235355412,106,0.41333275000000025,7616,0.11989705607993528
25556,29.53,340,1.1920728008722206,108,0.40582300000000004,7776,0.18654309771955013
25886,29.75,350,1.1878571674706238,110,0.3981505000000004,7936,0.09195293299853802
26179,30.41,360,1.2460432023541168,111,0.3913382500000001,8088,0.14896244928240776
26429,30.34,370,1.2692196540085618,113,0.3855257500000002,8208,0.1487194987712428
26806,30.95,380,1.302282136114569,115,0.37676050000000016,8400,0.15803752560168505
27127,29.62,390,1.209796437362421,117,0.36929725000000035,8560,0.12894296774175018
27371,29.29,400,1.204046338726806,118,0.3636242500000003,8680,0.13999297842383385
27670,29.66,410,1.2235670680848487,120,0.3566725000000003,8832,0.14188742148689926
27983,29.73,420,1.2131213451379763,121,0.34939524999999994,8984,0.2313870182260871
28342,30.09,430,1.2145035119942391,123,0.3410485000000001,9168,0.11374102323316038
28593,29.37,440,1.1818916616084607,125,0.33521275000000006,9296,0.16732734721153975
28815,28.29,450,1.1224932357174575,126,0.33005125000000035,9400,0.18007893953472376
29108,28.29,460,1.1014096950186554,128,0.32323900000000005,9552,0.15841308841481805
29387,28.58,470,1.0833169528848985,129,0.31675224999999985,9688,0.12214128498453647
29699,27.93,480,1.039921410218505,131,0.30949824999999986,9848,0.21266849618405104
30008,27.81,490,1.0407866402048909,133,0.3023140000000003,10000,0.1619623601436615
30251,27.8,500,1.043243070180905,134,0.29666424999999996,10120,0.1978858644142747
30521,27.51,510,1.02548024954078,135,0.29038675000000014,10256,0.19561559753492475
30849,27.66,520,1.0440347222261623,137,0.2827607500000002,10424,0.10774725186638534
31094,26.52,530,0.9854002404057474,139,0.27706450000000005,10544,0.169544474221766
31328,26.35,540,0.9838191694265028,140,0.271624,10656,0.16108589200302958
31536,26.21,550,0.9849264473926805,141,0.2667879999999999,10760,0.1970028686337173
31853,26.45,560,1.0003858664793743,143,0.2594177500000001,10920,0.1433731527067721
32107,26.2,570,1.0165240639568682,145,0.2535122500000002,11048,0.2145736115053296
32414,26.15,580,1.0219299532243726,146,0.2463745000000005,11200,0.15401750849559903
32677,25.69,590,1.009086083690728,148,0.24025975,11336,0.23911821958608925
32891,25.4,600,0.9833236273570454,149,0.23528425000000008,11440,0.161445043515414
33098,24.77,610,0.9534298872829907,150,0.23047150000000005,11544,0.20406060479581356
33362,24.13,620,0.9239326803327083,152,0.22433350000000007,11680,0.20480116829276085
33588,23.94,630,0.9181023428293521,153,0.21907900000000025,11792,0.21138677326962352
33821,23.93,640,0.9060116454726206,154,0.21366174999999987,11904,0.18582765036262572
34087,24.51,650,0.9732897176424784,156,0.20747725000000006,12040,0.23251459281891584
34315,23.62,660,0.9284162033748696,157,0.20217624999999984,12152,0.2177056660875678
34545,23.38,670,0.8988282370024052,158,0.19682875,12272,0.1631822418421507
34808,22.94,680,0.8969609929351893,160,0.19071400000000027,12400,0.13228779309429228
35041,22.64,690,0.8832527091510746,161,0.1852967499999998,12520,0.18945416528731585
35261,22.7,700,0.8970449573238103,163,0.18018175000000036,12624,0.12360011995770037
35476,22.78,710,0.9047614025663386,164,0.1751830000000001,12736,0.21748240711167455
35726,22.64,720,0.8849927023547756,165,0.16937049999999976,12856,0.13107952591963112
35937,22.49,730,0.8880941378584576,167,0.16446475000000016,12968,0.2167596584185958
36181,22.6,740,0.8941294158210664,168,0.15879175000000023,13088,0.2151834201067686
36436,22.49,750,0.8506221554228561,169,0.15286299999999997,13216,0.17456264235079288
36641,22.26,760,0.8450086618503626,171,0.14809674999999978,13320,0.19117149896919727
36882,22.37,770,0.8533150748583701,172,0.14249350000000016,13440,0.1474254373461008
37132,22.24,780,0.8471466893405083,173,0.13668100000000039,13560,0.19683210738003254
37356,22.15,790,0.8492713880789051,175,0.1314730000000004,13672,0.19780850317329168
37620,22.59,800,0.8768991353027258,176,0.12533500000000042,13808,0.21973942406475544
37842,22.66,810,0.8710154119612171,178,0.12017350000000004,13920,0.2683611288666725
38058,22.32,820,0.8489332946603173,179,0.1151515000000003,14024,0.22489465307444334
38310,22.73,830,0.8705958409250577,180,0.10929250000000013,14152,0.2227781694382429
38521,22.4,840,0.8643478339069187,181,0.10438674999999997,14256,0.17542233830317855
38723,21.87,850,0.8630553065345746,183,0.0996902500000002,14360,0.25762459449470043
38943,22.02,860,0.8722109866360761,184,0.09457525000000022,14464,0.24376248638145626
39133,21.51,870,0.8457700627543706,185,0.09015775000000015,14560,0.24945903616026044
39327,20.95,880,0.8126978751877005,186,0.08564725000000006,14656,0.23753621894866228
39502,20.46,890,0.7826248122486891,187,0.08157850000000022,14744,0.2624323610216379
39749,20.29,900,0.7500474355006181,189,0.07583575000000031,14872,0.16418191231787205
39897,19.55,910,0.7203556308486126,189,0.07239474999999995,14944,0.2390113789588213
40061,19.03,920,0.7072006123840956,190,0.07,15024,0.21832073014229536
40284,18.74,930,0.6901767646058835,192,0.07,15136,0.2791655883193016
40473,18.52,940,0.6684854033318824,193,0.07,15232,0.24858027091249824
40662,18.39,950,0.6455572322225609,194,0.07,15328,0.22161564975976944
40853,18.1,960,0.6159117943212561,195,0.07,15424,0.2020491911098361
41083,18.5,970,0.6529516444535329,196,0.07,15536,0.22636592015624046
41277,18.5,980,0.6476598158783076,197,0.07,15632,0.2542582619935274
41467,18.65,990,0.648826709721165,198,0.07,15728,0.22487457934767008
41710,18.61,1000,0.6706782940301896,200,0.07,15848,0.19759164657443762
41934,19.37,1010,0.707902226172327,201,0.07,15960,0.2894879914820194
42115,19.54,1020,0.7088006394962177,202,0.07,16056,0.20534686464816332
42337,19.53,1030,0.7133954733818946,204,0.07,16168,0.23817723151296377
42533,19.6,1040,0.7385699200388856,205,0.07,16264,0.20562119642272592
42768,20.06,1050,0.7677560311173092,206,0.07,16376,0.15180527232587337
42953,20.0,1060,0.7694716827212799,207,0.07,16472,0.21857198886573315
43193,20.1,1070,0.7682586444970978,209,0.07,16592,0.24415604677051306
