rollout/exploration_rate,time/total_timesteps,time/episodes,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/n_updates,train/loss
0.9776335,962,10,1,95.2,-5.052307549578215,,
0.9634742500000003,1571,20,1,77.55,-3.900403781976324,,
0.9322727499999998,2913,30,3,96.1,-5.404787262177774,,
0.8962584999999997,4462,40,5,110.55,-5.817375237940162,,
0.8808670000000001,5124,50,6,101.48,-5.266799909635839,,
0.8684050000000001,5660,60,7,93.33333333333333,-4.7810023534302895,,
0.846643,6596,70,9,93.22857142857143,-4.718121079414596,,
0.82820575,7389,80,10,91.3625,-4.624049579360433,,
0.8076527500000001,8273,90,11,90.92222222222222,-4.595127914580012,,
0.7948419999999998,8824,100,12,87.24,-4.343903950912531,,
0.77082475,9857,110,14,87.95,-4.330620818858441,,
0.7605482500000003,10299,120,16,86.28,-4.2253826158809815,144,0.14898908945906442
0.7348337500000001,11405,130,24,83.92,-3.966093016012351,696,0.08371408248422085
0.7096772499999999,12487,140,31,79.25,-3.789826369032562,1240,0.0931086977943778
0.6807310000000003,13732,150,40,85.08,-4.134035833841122,1864,0.08395427153300261
0.6398575,15490,160,52,97.3,-4.771036966928194,2744,0.11233695410192013
0.60196,17120,170,64,104.24,-5.098764485892185,3552,0.14122679867432453
0.573502,18344,180,73,108.55,-5.395029809603714,4168,0.11362551432102919
0.5542045,19174,190,79,108.01,-5.308942324951975,4584,0.038315321173286065
0.533884,20048,200,85,111.24,-5.576646311566834,5016,0.11302978245657869
0.5130985000000002,20942,210,92,109.85,-5.457510776853671,5464,0.07847063720691949
0.49356849999999974,21782,220,98,113.83,-5.656902620765911,5888,0.1423886695120018
0.4629017500000002,23101,230,107,115.96,-5.70639506979174,6544,0.1058895165915601
0.4353737500000001,24285,240,116,116.98,-5.703656384187708,7136,0.0869119044218678
0.41114724999999985,25327,250,124,114.95,-5.4982671489048585,7656,0.06914672505808994
0.3908035000000003,26202,260,131,106.12,-5.0339784761302155,8096,0.08800186077132821
0.3738077499999999,26933,270,136,97.13,-4.608827803842622,8464,0.06099229579558596
0.35750950000000004,27634,280,141,91.9,-4.231556917557043,8816,0.1291760864551179
0.32921425000000004,28851,290,151,95.77,-4.445646268927721,9424,0.1324874283745885
0.3099400000000002,29680,300,157,95.32,-4.35373244370113,9832,0.06142816296778619
0.2792965000000003,30998,310,167,99.56,-4.610732864307348,10496,0.12468296103179455
0.26225425000000013,31731,320,173,98.49,-4.573956910672612,10864,0.08063542982563376
0.23609800000000014,32856,330,182,96.55,-4.426414230888531,11424,0.08869654266163707
0.2097092500000003,33991,340,191,96.06,-4.444287815978215,11992,0.08643960079643875
0.177508,35376,350,202,99.49,-4.690782994620681,12680,0.11564431642182171
0.15939625000000002,36155,360,208,98.53,-4.650183581444727,13072,0.12490560486912727
0.13961049999999997,37006,370,214,99.73,-4.673007351204237,13496,0.13957521505653858
0.11222200000000015,38184,380,224,104.5,-4.907023226423101,14088,0.12309353437740356
0.07,40269,390,240,113.18,-5.311263703897155,15128,0.11600118037313223
0.07,41497,400,249,117.17,-5.484027562905833,15744,0.06728775042574853
0.07,43188,410,263,120.9,-5.656214726568033,16592,0.098575011594221
0.07,45149,420,277,133.18,-6.16326712778761,17568,0.08020843891426921
0.07,46739,430,289,137.83,-6.395303280101902,18368,0.06378162931650877
0.07,48055,440,299,139.64,-6.41327033111742,19024,0.11667181015945971
0.07,49303,450,309,138.27,-6.2173113361114645,19648,0.06379297177772969
0.07,50888,460,322,146.33,-6.4728770295844535,20440,0.037411915604025126
0.07,52337,470,334,152.31,-6.72380515333,21168,0.10305613651871681
0.07,53619,480,344,153.35,-6.681178300940952,21808,0.049281772575341165
0.07,54464,490,351,140.95,-6.057599531030474,22224,0.0680038332939148
0.07,55017,500,355,134.2,-5.742909050689097,22504,0.05569362372625619
0.07,56206,510,365,129.18,-5.4183627512508,23096,0.08137781522236764
0.07,56803,520,370,115.54,-4.818082572490568,23400,0.08122048294171691
0.07,57798,530,378,109.59,-4.538243536166063,23896,0.12837340403348207
0.07,58233,540,381,100.78,-4.147298305690805,24112,0.12468324531801045
0.07,59346,550,390,99.43,-4.0833052150324685,24672,0.0850828051334247
0.07,60115,560,396,91.27,-3.7741203816831974,25056,0.055973990354686975
0.07,60920,570,402,84.83,-3.4685272716041022,25456,0.06291408056858927
0.07,61845,580,409,81.26,-3.3621866409936803,25920,0.09015104407444596
0.07,62535,590,415,79.71,-3.297562717758889,26264,0.05306298704817891
0.07,63300,600,421,81.83,-3.3769895637657843,26648,0.06311137916054577
0.07,64793,610,432,84.87,-3.5272816896745014,27392,0.07984636351466179
0.07,65801,620,439,88.98,-3.694194226831393,27896,0.1263243171852082
0.07,66841,630,447,89.43,-3.675858036978365,28416,0.11223711224738508
0.07,68474,640,459,101.41,-4.1348436219192,29232,0.12654967745766044
0.07,69757,650,469,103.11,-4.239563081361897,29872,0.09408889850601554
0.07,70859,660,477,106.44,-4.378416834148954,30424,0.11649145802948624
0.07,72114,670,487,110.94,-4.534306303189842,31056,0.07524296455085278
0.07,73640,680,498,116.95,-4.704391947291875,31816,0.06802223873091862
0.07,74712,690,507,120.77,-4.878748471538566,32352,0.08125899912556633
0.07,75688,700,515,122.88,-4.963094523716929,32840,0.09103597979992628
0.07,76944,710,525,120.51,-4.799191352871547,33464,0.07834216963965446
0.07,77891,720,532,119.9,-4.74911078679908,33944,0.08133150212233886
0.07,79125,730,541,121.84,-4.923938600511545,34560,0.0732777162338607
0.07,80092,740,549,115.18,-4.6848103120645455,35040,0.08768527285428718
0.07,81251,750,558,113.94,-4.5763801189319055,35624,0.04433127184165642
0.07,82683,760,569,117.24,-4.719569862093359,36336,0.06307675852440298
0.07,83699,770,577,114.85,-4.686142439342913,36848,0.06542708002962172
0.07,84942,780,587,112.02,-4.616067500092454,37464,0.09663909254595637
0.07,85946,790,594,111.34,-4.552711655061508,37968,0.10305198992136866
0.07,87110,800,603,113.22,-4.591170805602229,38552,0.08073030126979575
0.07,88827,810,616,117.83,-4.7497518615924,39408,0.10424365586368367
0.07,91082,820,633,130.91,-5.310476381127508,40536,0.07789911114377901
0.07,92956,830,647,137.31,-5.4396964028326815,41472,0.08459159056656063
0.07,94408,840,658,142.16,-5.509814982054837,42200,0.049437511537689716
0.07,95943,850,669,145.92,-5.612342868754599,42968,0.07920111378189176
0.07,97988,860,684,152.05,-5.762737627597508,43992,0.08813311578705907
0.07,99909,870,698,161.1,-6.033051738336651,44952,0.08636085060425103
0.07,102108,880,715,170.66,-6.369058635704024,46048,0.07226375577738509
0.07,104012,890,730,179.66,-6.7070665471208,47000,0.08948735141893849
0.07,105782,900,743,185.72,-6.928096808692503,47888,0.033979562838794664
0.07,107678,910,758,187.51,-7.011258757308287,48832,0.04062441282439977
0.07,108763,920,766,175.81,-6.466806860371065,49376,0.03569600608898327
0.07,110612,930,779,175.56,-6.427779799316776,50304,0.057918436417821795
0.07,111806,940,789,172.98,-6.4165779815294055,50896,0.051299645798280835
0.07,112860,950,797,168.17,-6.2402248182886435,51424,0.07065036572748795
0.07,114176,960,808,160.88,-6.010622073495738,52080,0.051117126015014946
0.07,115732,970,821,157.23,-5.886479198165334,52864,0.056643715768586844
0.07,117435,980,834,152.27,-5.670395434941404,53712,0.03857486229389906
0.07,118745,990,845,146.33,-5.438185969637211,54368,0.0649317437200807
0.07,120204,1000,857,143.22,-5.343461733484096,55096,0.09852315369062126
0.07,121483,1010,867,137.05,-5.164320429947651,55736,0.10244422790128738
0.07,122814,1020,878,139.51,-5.220114087929711,56400,0.03669248387450352
0.07,124246,1030,890,135.34,-5.141085299297546,57120,0.015596736106090248
0.07,125850,1040,903,139.44,-5.401094373491946,57920,0.05718073551543057
0.07,127149,1050,914,141.89,-5.533291650906239,58568,0.05427349329693243
0.07,128221,1060,923,139.45,-5.420786822869962,59104,0.055645553627982736
0.07,129678,1070,935,138.46,-5.390034584451907,59832,0.04688527877442539
0.07,131870,1080,953,143.35,-5.609023564973459,60928,0.04266285337507725
0.07,133485,1090,966,146.4,-5.695182460555568,61736,0.07534592639422044
0.07,135445,1100,982,151.41,-5.842050221649104,62720,0.0428384316037409
0.07,137165,1110,996,155.82,-6.017783401411853,63576,0.05307354778051376
0.07,139150,1120,1012,162.36,-6.3733939578028265,64568,0.06861522456165403
0.07,141218,1130,1028,168.72,-6.585291612662388,65608,0.0805024541914463
0.07,143024,1140,1042,170.74,-6.651861086360487,66504,0.03993945039110258
0.07,144420,1150,1053,171.71,-6.693538361142985,67208,0.07087892637355253
0.07,146927,1160,1071,186.06,-7.361034639354801,68456,0.035145847825333476
0.07,148763,1170,1085,189.85,-7.580155616445121,69376,0.07141368149314076
0.07,150665,1180,1099,186.95,-7.536846730284057,70328,0.04230874631321058
0.07,152412,1190,1112,188.27,-7.636232281772238,71200,0.0436057957704179
0.07,154114,1200,1125,185.69,-7.515376602066404,72056,0.050822188291931525
0.07,155745,1210,1137,184.8,-7.482416803630643,72872,0.06908656534506008
0.07,157773,1220,1152,185.23,-7.53598562250054,73880,0.04111321229720488
0.07,159775,1230,1167,184.57,-7.6053110599629425,74880,0.07639097140054218
0.07,161441,1240,1180,183.17,-7.446580148392014,75720,0.05152908500167541
0.07,163708,1250,1197,191.88,-8.011686089101804,76848,0.07068619228084572
0.07,166126,1260,1215,190.99,-7.896645601880196,78056,0.07075428916141391
0.07,168495,1270,1233,196.32,-8.115104153356244,79240,0.07694706885376945
0.07,171080,1280,1252,203.15,-8.455908009376312,80536,0.03304856442264281
0.07,172654,1290,1264,201.42,-8.457409099712129,81320,0.0710836672806181
0.07,174448,1300,1277,202.34,-8.597992347384546,82216,0.030534345045452937
0.07,176334,1310,1291,204.89,-8.685254913063867,83160,0.03863697647466324
0.07,178595,1320,1308,207.22,-8.791940650823515,84296,0.04033614136278629
0.07,180491,1330,1323,206.16,-8.674122133066117,85240,0.02969640000083018
0.07,182412,1340,1337,208.71,-8.739447018399426,86200,0.038636301265796646
0.07,184615,1350,1355,208.07,-8.581769716045173,87304,0.04180560135864653
0.07,186765,1360,1371,205.39,-8.390044349985088,88376,0.10259279937599786
0.07,188709,1370,1385,201.14,-8.129147002089864,89352,0.01989495035377331
0.07,190931,1380,1402,197.51,-7.919764243578384,90464,0.042344833753304556
0.07,193222,1390,1420,204.68,-8.18465326196298,91608,0.011589923611609265
0.07,195405,1400,1436,208.57,-8.357744209112377,92696,0.04154055647086352
0.07,197593,1410,1452,211.59,-8.570408159963334,93792,0.05949428546591662
0.07,200055,1420,1470,213.6,-8.718587625028732,95024,0.0407190179976169
