rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,time/episodes,train/n_updates,train/loss
4.701797214267311,86.1,0,871,0.9189970000000001,10,,
4.564757825760851,84.15,2,1703,0.8416210000000002,20,,
4.758831419952843,81.2,3,2466,0.770662,30,,
4.948117849944323,80.75,4,3270,0.6958899999999999,40,,
4.932337978582373,79.18,5,4009,0.6271629999999999,50,,
4.973387059746757,78.41666666666667,6,4765,0.5568550000000003,60,,
5.071133473986411,79.64285714285714,8,5645,0.4750150000000001,70,,
5.098979129186306,79.5125,9,6441,0.4009870000000004,80,,
4.947634747968663,77.07777777777778,10,7027,0.34648900000000005,90,,
5.021749797565057,77.96,11,7896,0.2656719999999998,100,,
4.907750527529375,75.08,13,8479,0.21145299999999978,110,,
4.908910819360759,73.77,14,9180,0.14626000000000017,120,,
4.8323543832411096,73.2,16,9886,0.08060200000000006,130,,
4.73207910371101,73.11,19,10681,0.07,140,336,0.0037521697449847125
4.474746563943942,72.21,23,11330,0.07,150,664,0.00156727170542581
4.0727354238884494,68.5,25,11715,0.07,160,856,0.0030706854013260454
3.5705249312607465,61.74,26,11919,0.07,170,952,0.002518293127650395
3.1272467270836324,56.23,27,12164,0.07,180,1080,0.004882801047642715
2.8231128941997468,52.74,29,12401,0.07,190,1200,0.00444089830853045
2.3087443284078613,45.55,29,12551,0.07,200,1272,0.004407409272971563
2.0039025931758347,41.48,30,12727,0.07,210,1360,0.002390479428868275
1.6650191418012212,36.97,32,12977,0.07,220,1488,0.005743920017266646
1.3069245309738926,31.98,33,13184,0.07,230,1584,0.0047718723508296534
0.9745337375072812,26.9,34,13471,0.07,240,1728,0.003652754661743529
0.8205160041951055,23.02,36,13732,0.07,250,1864,0.004944294661981985
0.7671508034253172,21.09,37,13924,0.07,260,1960,0.003454784207860939
0.7755777013047788,20.99,38,14118,0.07,270,2056,0.006043074215995148
0.7522640620251881,20.59,39,14323,0.07,280,2160,0.004585177375702187
0.7443597372283604,20.05,40,14506,0.07,290,2248,0.004030234820675105
0.7424441236130152,20.06,41,14657,0.07,300,2328,0.004447841216460802
0.7389972377972992,20.05,42,14832,0.07,310,2408,0.004760996758705005
0.7010654112291772,19.65,43,15042,0.07,320,2520,0.005935821536695585
0.6750209252521207,19.23,44,15207,0.07,330,2600,0.004846808384172618
0.6188721423310812,18.19,45,15390,0.07,340,2688,0.004689955210778862
0.5746947267846677,16.91,46,15523,0.07,350,2760,0.004995033668819815
