rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,time/episodes,train/n_updates,train/loss
-3.691187665954471,65.6,0,666,0.9845154999999998,10,,
-4.809616207858228,97.85,2,1977,0.9540347499999998,20,,
-4.992002494330539,99.76666666666667,3,3023,0.9297152500000001,30,,
-5.155558461401987,101.3,5,4092,0.9048609999999999,40,,
-4.983913445599176,100.48,6,5074,0.8820295,50,,
-5.109007684310169,100.81666666666666,8,6109,0.8579657499999997,60,,
-5.072571264958074,99.75714285714285,10,7053,0.8360177500000001,70,,
-5.378722762177633,104.0375,12,8403,0.80463025,80,,
-5.411220121488572,104.35555555555555,14,9482,0.7795435000000003,90,,
-5.51703028826282,105.66,19,10666,0.7520155000000001,100,328,0.11135863486560993
-5.5226319319039066,106.91,24,11457,0.7336247499999999,110,728,0.046681812389579136
-5.466654960325895,106.66,33,12743,0.7037252500000002,120,1368,0.018757196743536042
-5.7012547912692595,112.19,44,14342,0.6665485000000003,130,2168,0.05594882241348387
-5.99811465166473,116.55,55,15847,0.6315572500000003,140,2920,0.0567464873456629
-6.277570801847295,120.04,65,17178,0.6006115,150,3584,0.05655091917287791
-6.740444303449772,130.9,80,19299,0.5512982500000001,160,4648,0.11290631411247887
-7.125088173075158,138.26,92,20979,0.5122382500000002,170,5488,0.05732392784557305
-7.035044453285355,139.52,103,22455,0.4779212500000001,180,6224,0.06748336530290544
-7.187895828676049,144.37,115,24019,0.44155825000000026,190,7008,0.058159979118499905
-7.383901557794797,147.42,126,25508,0.40693900000000016,200,7752,0.08631994112511165
-7.380959759328459,147.91,133,26348,0.3874090000000002,210,8168,0.05894968257052824
-7.31575248743849,146.04,141,27447,0.36185725000000013,220,8720,0.07733926470973529
-7.005297819193862,142.31,150,28673,0.3333527500000002,230,9336,0.049683419754728675
-6.61089116279395,138.58,159,29805,0.3070337500000003,240,9896,0.08897625718964264
-6.344690095371695,136.53,168,30931,0.2808542500000001,250,10464,0.06008991925045848
-5.707833240309997,124.99,176,31898,0.2583715,260,10944,0.07979986205464229
-5.565684635945927,121.82,186,33261,0.22668175000000002,270,11624,0.06013154625543393
-5.326288361745846,116.62,194,34217,0.20445475000000046,280,12104,0.06077051523607224
-5.312625080875172,118.29,208,35948,0.16420900000000005,290,12968,0.050212296715471894
-4.92508658920375,111.92,215,36800,0.1444000000000003,300,13392,0.0697082260157913
-4.983345722009825,112.98,223,37746,0.12240549999999972,310,13872,0.08879356901161373
-4.912883719280587,110.97,230,38644,0.10152700000000037,320,14320,0.16061279753921553
-4.711128622686439,104.25,235,39198,0.08864650000000018,330,14592,0.07927958114305511
-4.524167023247104,100.57,241,39962,0.07088349999999988,340,14976,0.04240394616499543
-4.478223320725858,97.6,248,40791,0.07,350,15392,0.06062736111925915
-4.770726400453093,104.69,262,42467,0.07,360,16232,0.08178454189328477
-4.428516816909266,99.42,268,43303,0.07,370,16648,0.062499124847818166
-4.246849245713613,95.66,273,43883,0.07,380,16936,0.09883600112516433
-3.749332909425755,83.49,277,44397,0.07,390,17192,0.04322815960040316
-3.575838220853559,81.51,283,45051,0.07,400,17520,0.05339294142322615
-3.4217122399901387,78.15,288,45661,0.07,410,17824,0.11011808295734227
-3.3524598783264974,77.47,295,46491,0.07,420,18240,0.09039558412041515
-3.488079501795097,80.42,301,47340,0.07,430,18664,0.09049636649433523
-3.4213069704037418,77.99,306,47861,0.07,440,18928,0.06237876380328089
-3.2037743763047883,74.14,309,48305,0.07,450,19152,0.06315793725661933
-2.9095288950528952,67.45,318,49312,0.07,460,19648,0.053698784904554486
-2.799130967932412,65.37,323,49940,0.07,470,19968,0.10817563271848485
-2.8165891207965648,66.29,329,50612,0.07,480,20304,0.09001984354108572
-3.0425720174647495,72.77,338,51774,0.07,490,20880,0.08774462435394526
-3.0505246244180846,72.88,344,52439,0.07,500,21216,0.08088123513152823
-3.0614024092580503,73.23,349,53084,0.07,510,21536,0.08741737174568698
-3.0428605207248576,73.46,356,53937,0.07,520,21968,0.12464258261024952
-3.0141421356258356,73.63,363,54803,0.07,530,22400,0.054430929536465555
-3.0836569351547416,74.62,368,55423,0.07,540,22704,0.06267107289750129
-3.1844583268895947,77.41,374,56146,0.07,550,23072,0.07171222812030464
-3.0128670641758486,72.24,378,56636,0.07,560,23312,0.07921101769898087
-3.091706051843251,73.81,385,57421,0.07,570,23704,0.07934307563118637
-3.0546663815866673,72.33,389,57945,0.07,580,23968,0.08645419927779585
-2.9651801233951853,68.35,395,58709,0.07,590,24352,0.08058172813616693
-2.8903270435010295,66.7,399,59209,0.07,600,24600,0.052794099028687924
-2.8862643778118815,67.22,405,59906,0.07,610,24952,0.11426519864471629
-2.7458503529399105,62.89,409,60326,0.07,620,25160,0.1056409056764096
-2.573430453856008,59.03,412,60806,0.07,630,25400,0.07853936206083745
-2.7054717785947373,62.4,420,61763,0.07,640,25880,0.11639595648739487
-2.8127590607110795,63.93,426,62639,0.07,650,26312,0.1744181781541556
-2.978729672182366,68.42,433,63578,0.07,660,26784,0.11390610918169841
-2.7962993712502664,64.66,437,63987,0.07,670,26992,0.13567310571670532
-2.929690027177057,68.37,444,64882,0.07,680,27440,0.07793362397933379
-2.8502231932064057,67.67,450,65576,0.07,690,27784,0.05983468110207468
-2.9685439206657804,71.89,457,66498,0.07,700,28248,0.07756965584121644
-3.088284498831826,74.87,465,67493,0.07,710,28744,0.06153576081851497
-3.2193056562850715,79.21,472,68347,0.07,720,29168,0.07764048618264496
-3.49984552408178,85.34,481,69440,0.07,730,29712,0.050048769160639495
-3.313976242213389,82.39,487,70102,0.07,740,30048,0.09581503114895895
-3.164802879234151,80.66,492,70805,0.07,750,30400,0.08714265353046358
-3.1746514256966254,82.85,502,71963,0.07,760,30976,0.07667813822627068
-3.4313933507453656,92.46,513,73333,0.07,770,31664,0.1161605441593565
-3.4346159950902635,93.31,521,74313,0.07,780,32152,0.06750321749132127
-3.5276035462368096,97.44,530,75420,0.07,790,32704,0.06614932254888117
-3.678228479312407,99.32,540,76530,0.07,800,33264,0.0701121399179101
-3.6084655976560454,98.75,547,77468,0.07,810,33728,0.08483252231962979
-3.856649473248449,104.76,559,78923,0.07,820,34456,0.11907199828419834
-3.746355561296886,105.12,569,80052,0.07,830,35024,0.06825185287743807
-3.961580730314198,110.96,579,81298,0.07,840,35648,0.0860215294524096
-3.965321970969515,111.38,585,82043,0.07,850,36016,0.07655592897208408
-3.958077183492561,112.75,595,83338,0.07,860,36664,0.08644992037443444
-3.915571595409546,110.28,604,84461,0.07,870,37224,0.16413139359792694
-3.827992639094522,109.55,611,85368,0.07,880,37680,0.08750995952868834
-3.935821490536116,111.61,620,86681,0.07,890,38336,0.15914053190499544
-3.752327971872524,112.14,629,87844,0.07,900,38920,0.1110450072446838
-3.769729875442341,112.56,636,88824,0.07,910,39408,0.09271138478652574
-3.6874829667094455,111.23,646,90146,0.07,920,40072,0.1018627267330885
-4.2062911614974885,123.09,663,92461,0.07,930,41224,0.05838619964197278
-4.2576820365111265,123.57,673,93755,0.07,940,41872,0.06571148650255054
-4.403143989982831,128.23,682,94966,0.07,950,42480,0.09838810682413168
-4.567311742001596,133.15,695,96753,0.07,960,43376,0.020761701627634466
-4.625985996958936,135.44,706,98105,0.07,970,44048,0.09943317907163873
-4.789455627518436,139.9,716,99458,0.07,980,44728,0.04697240510722622
-4.818355769901173,142.93,728,101074,0.07,990,45536,0.08335260365856811
-4.865516856896332,141.37,735,102081,0.07,1000,46040,0.11662871472071856
-4.766333600361126,139.93,742,102917,0.07,1010,46456,0.08398355983081274
-4.572487042113607,133.26,747,103572,0.07,1020,46784,0.04942388116614893
-3.9103092775965838,115.14,751,104075,0.07,1030,47032,0.08090112006175332
-3.656799299169799,108.43,756,104698,0.07,1040,47344,0.09141483640996739
-3.638657417141006,108.19,766,105885,0.07,1050,47936,0.03820426686434075
-3.352003421158309,98.58,772,106711,0.07,1060,48352,0.09886070480570197
-3.133633659047642,91.51,777,107356,0.07,1070,48672,0.09178559627616778
-3.027588281981858,88.18,785,108376,0.07,1080,49184,0.06484321327297948
-2.6762024837033818,75.64,788,108738,0.07,1090,49368,0.12684281583642587
-2.6946225814570983,74.68,795,109649,0.07,1100,49824,0.0723072667606175
-2.6979232775629147,74.78,802,110495,0.07,1110,50240,0.09852502672583796
