rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,train/loss,train/n_updates
91.4,-9.139999999999997,10,1,924,0.9785170000000002,,
128.8,-12.880000000000013,20,3,2596,0.939643,,
114.8,-11.480000000000011,30,4,3474,0.9192295,,
103.5,-10.350000000000005,40,5,4180,0.9028149999999999,,
105.74,-10.574000000000007,50,7,5337,0.8759147500000002,,
116.25,-11.62500000000002,60,10,7035,0.8364362500000002,,
118.02857142857142,-11.802857142857162,70,12,8332,0.8062809999999999,,
116.2,-11.620000000000019,80,14,9376,0.7820079999999998,,
120.68888888888888,-12.068888888888912,90,22,10952,0.745366,0.08471781134358025,472
119.27,-11.927000000000023,100,30,12027,0.7203722499999998,0.09609336749417707,1008
129.43,-12.943000000000026,110,44,13967,0.6752672500000001,0.07764573570966604,1976
130.04,-13.004000000000033,120,57,15700,0.634975,0.08957980438572122,2848
137.68,-13.768000000000036,130,70,17342,0.5967985000000002,0.08071393125283066,3664
146.33,-14.633000000000044,140,83,18913,0.56027275,0.10206175874918699,4456
149.61,-14.961000000000043,150,94,20398,0.5257464999999999,0.0716816857093363,5192
143.08,-14.308000000000035,160,103,21443,0.5014502499999998,0.0632294386959984,5720
142.15,-14.215000000000037,170,112,22647,0.47345725000000016,0.06432793597923592,6320
145.7,-14.570000000000034,180,123,24046,0.4409304999999998,0.0539802228595363,7016
146.2,-14.620000000000031,190,137,25672,0.403126,0.14011028423556127,7832
143.75,-14.375000000000027,200,144,26502,0.3838285,0.09907548542832956,8248
133.96,-13.396000000000022,210,152,27463,0.3614852500000003,0.06750822396134026,8728
127.15,-12.715000000000018,220,161,28515,0.33702624999999997,0.045818064972991124,9256
122.98,-12.298000000000012,230,171,29740,0.30854499999999974,0.07900070972391404,9864
117.54,-11.754000000000005,240,179,30767,0.28466725000000037,0.1026978922309354,10376
109.17,-10.917000000000005,250,185,31415,0.26960125000000024,0.09182603847875725,10704
106.79,-10.679000000000004,260,192,32222,0.2508385000000002,0.09094808311783709,11104
103.69,-10.369000000000003,270,199,33116,0.23005299999999973,0.11500179374706931,11552
