rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,rollout/exploration_rate,time/time_elapsed,time/total_timesteps,train/loss,train/n_updates
80.6,-8.060000000000006,10,0.9810280000000001,0,816,,
83.25,-8.325,20,0.96082375,1,1685,,
76.6,-7.660000000000003,30,0.9458740000000001,2,2328,,
77.7,-7.770000000000005,40,0.9268090000000001,3,3148,,
79.32,-7.932000000000006,50,0.9066280000000001,5,4016,,
78.76666666666667,-7.876666666666671,60,0.8887255,6,4786,,
94.05714285714286,-9.405714285714302,70,0.8452945,9,6654,,
101.0625,-10.10625000000002,80,0.8101637500000001,11,8165,,
98.83333333333333,-9.88333333333335,90,0.7910987500000001,13,8985,,
102.89,-10.28900000000002,100,0.75845575,17,10389,0.05624126821930986,192
108.46,-10.846000000000021,110,0.7265334999999999,27,11762,0.07568428394552029,880
112.09,-11.209000000000028,120,0.6978895000000002,36,12994,0.08618147457673331,1496
122.3,-12.230000000000032,130,0.6592015000000002,48,14658,0.03922877145305392,2328
129.85,-12.985000000000037,140,0.6225827499999999,59,16233,0.08972388338224846,3112
134.4,-13.440000000000039,150,0.5918230000000002,69,17556,0.04102760474779643,3776
139.46,-13.946000000000044,160,0.5621559999999999,78,18832,0.09207298311230261,4408
132.58,-13.258000000000038,170,0.5347209999999998,87,20012,0.07243415455741342,5000
136.65,-13.665000000000036,180,0.49012749999999994,102,21930,0.07359354144864483,5960
136.42,-13.642000000000031,190,0.47159724999999986,108,22727,0.10597337501531001,6360
140.3,-14.030000000000035,200,0.42993325000000004,121,24519,0.04427838826086372,7256
141.78,-14.178000000000031,210,0.3945700000000002,133,26040,0.07729133745306171,8016
139.14,-13.91400000000003,220,0.37206399999999984,141,27008,0.04434039212355856,8496
133.31,-13.331000000000024,230,0.3469307500000004,149,28089,0.0892183937394293,9040
126.06,-12.606000000000012,240,0.32716825000000005,156,28939,0.07948128684074618,9464
119.0,-11.900000000000011,250,0.31282299999999996,161,29556,0.0687929918494774,9776
114.71,-11.471000000000005,260,0.29313025000000004,168,30403,0.10226505617902149,10200
111.33,-11.133000000000006,270,0.2735537499999998,174,31245,0.06875109077373054,10616
105.19,-10.519,280,0.24323574999999997,184,32549,0.0591450723586604,11272
106.79,-10.679,290,0.2209855000000004,192,33506,0.0695805441646371,11752
99.38,-9.937999999999997,300,0.1965497500000003,200,34557,0.05903253074211534,12272
91.43,-9.142999999999995,310,0.17967025000000014,206,35283,0.08315784443402663,12640
